scaffold	start	end	mid	sites
OphioH327chr_7	28195415	28245415	28220415	50000
OphioH327chr_7	28245415	28295415	28270415	50000
OphioH327chr_7	28295415	28345415	28320415	50000
OphioH327chr_7	28345415	28395415	28370415	50000
OphioH327chr_7	28395415	28445415	28420415	50000
OphioH327chr_7	28445415	28495415	28470415	50000
OphioH327chr_7	28495415	28545415	28520415	50000
OphioH327chr_7	28545415	28595415	28570415	50000
OphioH327chr_7	28595415	28645415	28620415	50000
OphioH327chr_7	28645415	28695415	28670415	50000
OphioH327chr_7	28695415	28745415	28720415	50000
OphioH327chr_7	28745415	28795415	28770415	50000
OphioH327chr_7	28795415	28845415	28820415	50000
OphioH327chr_7	28845415	28895415	28870415	50000
OphioH327chr_7	28895415	28945415	28920415	50000
OphioH327chr_7	28945415	28995415	28970415	50000
OphioH327chr_7	28995415	29045415	29020415	50000
OphioH327chr_7	29045415	29095415	29070415	50000
OphioH327chr_7	29095415	29145415	29120415	50000
OphioH327chr_7	29145415	29195415	29170415	50000
OphioH327chr_7	29195415	29245415	29220415	50000
OphioH327chr_8	29253639	29303639	29278639	50000
OphioH327chr_8	29303639	29353639	29328639	50000
OphioH327chr_8	29353639	29403639	29378639	50000
OphioH327chr_8	29403639	29453639	29428639	50000
OphioH327chr_8	29453639	29503639	29478639	50000
OphioH327chr_8	29503639	29553639	29528639	50000
OphioH327chr_8	29553639	29603639	29578639	50000
OphioH327chr_8	29603639	29653639	29628639	50000
OphioH327chr_8	29653639	29703639	29678639	50000
OphioH327chr_8	29703639	29753639	29728639	50000
OphioH327chr_8	29753639	29803639	29778639	50000
OphioH327chr_8	29803639	29853639	29828639	50000
OphioH327chr_8	29853639	29903639	29878639	50000
OphioH327chr_8	29903639	29953639	29928639	50000
OphioH327chr_8	29953639	30003639	29978639	50000
OphioH327chr_8	30003639	30053639	30028639	50000
OphioH327chr_8	30053639	30103639	30078639	50000
OphioH327chr_8	30103639	30153639	30128639	50000
OphioH327chr_8	30153639	30203639	30178639	50000
OphioH327chr_8	30203639	30253639	30228639	50000
OphioH327chr_8	30253639	30303639	30278639	50000
OphioH327chr_8	30303639	30353639	30328639	50000
OphioH327chr_8	30353639	30403639	30378639	50000
OphioH327chr_8	30403639	30453639	30428639	50000
OphioH327chr_8	30453639	30503639	30478639	50000
OphioH327chr_8	30503639	30553639	30528639	50000
OphioH327chr_8	30553639	30603639	30578639	50000
OphioH327chr_8	30603639	30653639	30628639	50000
OphioH327chr_8	30653639	30703639	30678639	50000
OphioH327chr_8	30703639	30753639	30728639	50000
OphioH327chr_8	30753639	30803639	30778639	50000
OphioH327chr_8	30803639	30853639	30828639	50000
OphioH327chr_8	30853639	30903639	30878639	50000
OphioH327chr_8	30903639	30953639	30928639	50000
OphioH327chr_8	30953639	31003639	30978639	50000
OphioH327chr_8	31003639	31053639	31028639	50000
OphioH327chr_8	31053639	31103639	31078639	50000
OphioH327chr_8	31103639	31153639	31128639	50000
OphioH327chr_8	31153639	31203639	31178639	50000
OphioH327chr_8	31203639	31253639	31228639	50000
OphioH327chr_8	31253639	31303639	31278639	50000
OphioH327chr_8	31303639	31353639	31328639	50000
OphioH327chr_8	31353639	31403639	31378639	50000
OphioH327chr_8	31403639	31453639	31428639	50000
OphioH327chr_8	31453639	31503639	31478639	50000
OphioH327chr_8	31503639	31553639	31528639	50000
OphioH327chr_8	31553639	31603639	31578639	50000
OphioH327chr_8	31603639	31653639	31628639	50000
OphioH327chr_8	31653639	31703639	31678639	50000
OphioH327chr_8	31703639	31753639	31728639	50000
