scaffold	start	end	mid	sites
OphioH327chr_2	5107492	5108516	12045936	100
OphioH327chr_2	5108519	5109278	12046831	100
OphioH327chr_2	5109280	5110169	12047657	100
OphioH327chr_2	5110173	5111721	12048879	100
OphioH327chr_2	5111723	5112632	12050110	100
OphioH327chr_2	5112656	5113557	12051039	100
OphioH327chr_2	5113576	5114478	12051959	100
OphioH327chr_2	5115441	5116396	12053851	100
OphioH327chr_2	5116405	5117797	12055033	100
OphioH327chr_2	5117829	5118775	12056234	100
OphioH327chr_2	5118787	5119845	12057248	100
OphioH327chr_2	5119872	5120552	12058144	100
OphioH327chr_2	5120562	5121479	12058953	100
OphioH327chr_2	5121480	5122313	12059829	100
OphioH327chr_2	5122324	5123558	12060873	100
OphioH327chr_2	5123576	5124663	12062052	100
OphioH327chr_2	5124668	5125447	12062990	100
OphioH327chr_2	5125448	5126574	12063943	100
OphioH327chr_2	5126582	5127796	12065121	100
OphioH327chr_2	5127797	5129000	12066331	100
OphioH327chr_2	5129008	5129859	12067366	100
OphioH327chr_2	5129866	5131350	12068540	100
OphioH327chr_2	5131354	5132397	12069808	100
OphioH327chr_2	5132403	5133773	12071020	100
OphioH327chr_2	5133795	5134714	12072187	100
OphioH327chr_2	5134719	5135980	12073282	100
OphioH327chr_2	5135981	5137608	12074727	100
OphioH327chr_2	5137622	5139346	12076416	100
OphioH327chr_2	5139374	5140428	12077833	100
OphioH327chr_2	5140429	5142257	12079275	100
OphioH327chr_2	5142258	5143697	12080910	100
OphioH327chr_2	5143705	5145169	12082369	100
OphioH327chr_2	5145194	5147453	12084256	100
OphioH327chr_2	5150881	5153950	12090348	100
OphioH327chr_2	5154019	5155278	12092581	100
OphioH327chr_2	5158701	5160442	12097504	100
OphioH327chr_2	5161737	5162781	12100191	100
OphioH327chr_2	5162784	5164903	12101776	100
OphioH327chr_2	5164935	5165888	12103344	100
OphioH327chr_2	5165902	5166948	12104357	100
OphioH327chr_2	5168430	5169745	12107020	100
OphioH327chr_2	5169756	5170765	12108193	100
OphioH327chr_2	5175211	5176531	12113803	100
OphioH327chr_2	5177581	5178393	12115919	100
OphioH327chr_2	5179984	5181805	12118827	100
OphioH327chr_2	5181808	5183416	12120544	100
OphioH327chr_2	5184701	5186706	12123636	100
OphioH327chr_2	5186728	5188175	12125384	100
OphioH327chr_2	5188199	5189123	12126593	100
OphioH327chr_2	5189128	5189930	12127461	100
OphioH327chr_2	5189934	5190968	12128383	100
OphioH327chr_2	5192696	5194194	12131377	100
OphioH327chr_2	5194195	5195950	12133005	100
OphioH327chr_2	5195959	5197612	12134718	100
OphioH327chr_2	5197630	5200180	12136837	100
OphioH327chr_2	5200290	5201617	12138886	100
OphioH327chr_2	5201621	5203263	12140374	100
OphioH327chr_2	5203296	5204954	12142057	100
OphioH327chr_2	5206694	5208834	12145696	100
OphioH327chr_2	5214339	5216307	12153255	100
OphioH327chr_2	5218248	5219591	12156852	100
OphioH327chr_2	5219600	5221209	12158337	100
OphioH327chr_2	5221269	5222832	12159983	100
OphioH327chr_2	5227015	5228722	12165801	100
OphioH327chr_2	5230803	5232217	12169442	100
OphioH327chr_2	5233750	5235183	12172399	100
OphioH327chr_2	5235189	5236398	12173726	100
OphioH327chr_2	5236406	5237430	12174850	100
OphioH327chr_2	5237467	5238605	12175968	100
OphioH327chr_2	5238625	5239477	12176983	100
OphioH327chr_2	5239478	5240585	12177964	100
OphioH327chr_2	5240588	5241570	12179011	100
OphioH327chr_2	5244005	5244938	12182404	100
OphioH327chr_2	5246197	5247673	12184867	100
OphioH327chr_2	5247680	5248610	12186077	100
OphioH327chr_2	5248611	5249538	12187007	100
OphioH327chr_2	5249562	5250446	12187936	100
OphioH327chr_2	5250498	5251405	12188884	100
OphioH327chr_2	5251407	5252630	12189951	100
OphioH327chr_2	5252638	5253636	12191069	100
OphioH327chr_2	5254540	5255782	12193093	100
OphioH327chr_2	5257074	5258437	12195688	100
OphioH327chr_2	5258442	5259498	12196902	100
OphioH327chr_2	5260748	5261972	12199292	100
OphioH327chr_2	5261983	5262963	12200405	100
OphioH327chr_2	5266056	5267251	12204586	100
OphioH327chr_2	5267253	5268702	12205910	100
OphioH327chr_2	5268703	5269685	12207126	100
OphioH327chr_2	5269686	5270676	12208113	100
OphioH327chr_2	5270679	5272006	12209275	100
OphioH327chr_2	5364916	5366007	12303394	100
OphioH327chr_2	5366933	5367861	12305329	100
OphioH327chr_2	5367873	5369375	12306556	100
OphioH327chr_2	5369394	5370564	12307911	100
OphioH327chr_2	5370577	5371562	12309002	100
OphioH327chr_2	5371575	5372766	12310103	100
OphioH327chr_2	5372771	5373917	12311276	100
OphioH327chr_2	5373922	5374954	12312370	100
OphioH327chr_2	5376259	5377495	12314809	100
OphioH327chr_2	5378517	5383992	12319187	100
OphioH327chr_2	5386367	5388725	12325478	100
OphioH327chr_2	5388734	5390863	12327731	100
OphioH327chr_2	5392322	5394199	12331193	100
OphioH327chr_2	5397113	5398395	12335686	100
OphioH327chr_2	5398397	5400835	12337548	100
OphioH327chr_2	5400844	5402258	12339483	100
OphioH327chr_2	5402278	5403473	12340808	100
OphioH327chr_2	5408846	5410631	12347671	100
OphioH327chr_2	5410644	5411929	12349219	100
OphioH327chr_2	5417431	5418621	12355958	100
OphioH327chr_2	5418628	5419999	12357246	100
OphioH327chr_2	5420018	5421364	12358623	100
OphioH327chr_2	5421366	5422968	12360099	100
OphioH327chr_2	5422969	5424211	12361522	100
OphioH327chr_2	5424215	5425897	12362988	100
OphioH327chr_2	5425903	5427384	12364576	100
OphioH327chr_2	5427386	5429337	12366294	100
OphioH327chr_2	5429358	5431149	12368186	100
OphioH327chr_2	5431165	5433331	12370180	100
OphioH327chr_2	5433391	5435460	12372358	100
OphioH327chr_2	5435505	5436879	12374124	100
OphioH327chr_2	5452602	5454217	12391342	100
OphioH327chr_2	5454241	5455279	12392692	100
OphioH327chr_2	5466563	5468002	12405215	100
OphioH327chr_2	5500998	5503257	12440060	100
OphioH327chr_2	5512888	5513925	12451339	100
OphioH327chr_2	5513947	5515742	12452777	100
OphioH327chr_2	5516617	5517819	12455150	100
OphioH327chr_2	5517831	5519646	12456671	100
OphioH327chr_2	5521468	5522573	12459953	100
OphioH327chr_2	5522588	5524058	12461255	100
OphioH327chr_2	5524170	5526398	12463216	100
OphioH327chr_2	5527909	5529080	12466427	100
OphioH327chr_2	5531826	5533613	12470652	100
OphioH327chr_2	5537287	5538745	12475948	100
OphioH327chr_2	5549117	5551011	12487996	100
OphioH327chr_2	5551014	5552750	12489814	100
OphioH327chr_2	5553986	5555615	12492733	100
OphioH327chr_2	5561119	5563325	12500154	100
OphioH327chr_2	5565192	5567492	12504274	100
OphioH327chr_2	5567517	5569207	12506294	100
OphioH327chr_2	5569223	5570675	12507881	100
OphioH327chr_2	5570689	5572011	12509282	100
OphioH327chr_2	5572015	5574230	12511055	100
OphioH327chr_2	5574240	5576249	12513177	100
OphioH327chr_2	5576267	5578301	12515216	100
OphioH327chr_2	5581581	5583776	12520611	100
OphioH327chr_2	5583778	5585287	12522465	100
OphioH327chr_2	5585294	5586386	12523772	100
OphioH327chr_2	5586392	5587722	12524989	100
OphioH327chr_2	5587724	5588674	12526131	100
OphioH327chr_2	5590733	5591805	12529201	100
OphioH327chr_2	5593157	5594703	12531862	100
OphioH327chr_2	5594738	5596373	12533488	100
OphioH327chr_2	5596759	5598041	12535332	100
OphioH327chr_2	5598116	5599590	12536785	100
OphioH327chr_2	5602115	5603474	12540727	100
OphioH327chr_2	5603501	5604443	12541904	100
OphioH327chr_2	5604450	5605927	12543121	100
OphioH327chr_2	5605969	5607250	12544542	100
OphioH327chr_2	5607263	5609023	12546075	100
OphioH327chr_2	5609092	5610269	12547613	100
OphioH327chr_2	5611384	5613074	12550161	100
OphioH327chr_2	5614690	5616145	12553350	100
OphioH327chr_2	5616169	5617597	12554815	100
OphioH327chr_2	5617604	5619313	12556391	100
OphioH327chr_2	5619314	5621280	12558229	100
OphioH327chr_2	5621282	5622432	12559789	100
OphioH327chr_2	5622442	5623800	12561053	100
OphioH327chr_2	5623816	5625377	12562529	100
OphioH327chr_2	5625378	5626743	12563993	100
OphioH327chr_2	5626747	5627814	12565213	100
OphioH327chr_2	5629250	5630781	12567948	100
OphioH327chr_2	5630787	5632088	12569370	100
OphioH327chr_2	5633615	5635078	12572279	100
OphioH327chr_2	5635083	5636018	12573483	100
OphioH327chr_2	5636028	5637334	12574613	100
OphioH327chr_2	5637341	5638611	12575908	100
OphioH327chr_2	5638621	5640146	12577316	100
OphioH327chr_2	5640194	5641499	12578779	100
OphioH327chr_2	5641512	5642586	12579981	100
OphioH327chr_2	5643604	5644896	12582182	100
OphioH327chr_2	5644914	5646329	12583554	100
OphioH327chr_2	5646342	5647361	12584784	100
OphioH327chr_2	5647368	5648301	12585767	100
OphioH327chr_2	5648302	5649939	12587053	100
OphioH327chr_2	5649944	5651168	12588488	100
OphioH327chr_2	5651211	5651953	12589514	100
OphioH327chr_2	5651955	5653638	12590729	100
OphioH327chr_2	5653645	5655064	12592287	100
OphioH327chr_2	5655065	5655942	12593436	100
OphioH327chr_2	5655966	5657276	12594553	100
OphioH327chr_2	5657308	5658669	12595921	100
OphioH327chr_2	5658682	5660716	12597631	100
OphioH327chr_2	5660737	5662793	12599697	100
OphioH327chr_2	5662816	5664024	12601352	100
OphioH327chr_2	5665783	5666520	12604084	100
OphioH327chr_2	5666541	5667518	12604962	100
OphioH327chr_2	5668720	5670007	12607296	100
OphioH327chr_2	5671646	5672710	12610110	100
OphioH327chr_2	5673616	5674623	12612052	100
OphioH327chr_2	5675467	5676457	12613894	100
OphioH327chr_2	5676485	5677433	12614891	100
OphioH327chr_2	5677445	5678216	12615763	100
OphioH327chr_2	5678220	5679540	12616812	100
OphioH327chr_2	5679543	5680881	12618144	100
OphioH327chr_2	5683872	5684946	12622341	100
OphioH327chr_2	5684947	5686016	12623414	100
OphioH327chr_2	5686019	5687037	12624460	100
OphioH327chr_2	5688050	5688788	12626351	100
OphioH327chr_2	5691662	5692455	12629991	100
OphioH327chr_2	5692479	5693768	12631056	100
OphioH327chr_2	5695751	5696865	12634240	100
OphioH327chr_2	5696870	5697857	12635296	100
OphioH327chr_2	5697863	5699256	12636492	100
OphioH327chr_2	5699269	5700496	12637815	100
OphioH327chr_2	5700521	5701633	12639009	100
OphioH327chr_2	5701647	5702463	12639987	100
OphioH327chr_2	5702478	5703487	12640915	100
OphioH327chr_2	5703497	5704256	12641809	100
OphioH327chr_2	5704272	5705308	12642722	100
OphioH327chr_2	5705314	5706107	12643643	100
OphioH327chr_2	5706109	5707331	12644652	100
OphioH327chr_2	5709109	5710771	12647872	100
OphioH327chr_2	5710825	5711722	12649206	100
OphioH327chr_2	5713146	5713939	12651475	100
OphioH327chr_2	5713956	5714909	12652365	100
OphioH327chr_2	5714914	5716246	12653512	100
OphioH327chr_2	5717175	5718263	12655651	100
OphioH327chr_2	5718268	5719562	12656847	100
OphioH327chr_2	5719563	5720631	12658029	100
OphioH327chr_2	5720638	5722074	12659288	100
OphioH327chr_2	5722075	5723318	12660629	100
OphioH327chr_2	5723336	5725122	12662161	100
OphioH327chr_2	5725124	5726290	12663639	100
OphioH327chr_2	5726372	5728464	12665350	100
OphioH327chr_2	5728506	5730454	12667412	100
OphioH327chr_2	5730468	5732325	12669329	100
OphioH327chr_2	5732373	5733775	12671006	100
OphioH327chr_2	5733787	5735327	12672489	100
OphioH327chr_2	5735383	5737201	12674224	100
OphioH327chr_2	5737202	5738050	12675558	100
OphioH327chr_2	5739363	5740954	12678091	100
OphioH327chr_2	5740959	5741845	12679334	100
OphioH327chr_2	5741847	5742631	12680171	100
OphioH327chr_2	5742632	5743465	12680981	100
OphioH327chr_2	5743476	5744471	12681906	100
OphioH327chr_2	5744474	5745472	12682905	100
OphioH327chr_2	5745482	5746650	12683998	100
OphioH327chr_2	5748705	5749840	12687205	100
OphioH327chr_2	5753514	5754535	12691957	100
OphioH327chr_2	5756858	5757902	12695312	100
OphioH327chr_2	5758922	5759894	12697340	100
OphioH327chr_2	5763303	5764591	12701879	100
OphioH327chr_2	5764593	5765884	12703171	100
OphioH327chr_2	5765903	5767104	12704436	100
OphioH327chr_2	5767163	5769588	12706308	100
OphioH327chr_2	5771252	5772366	12709741	100
OphioH327chr_2	5772367	5774150	12711191	100
OphioH327chr_2	5774252	5775355	12712736	100
OphioH327chr_2	5775359	5776949	12714086	100
OphioH327chr_2	5776950	5778733	12715774	100
OphioH327chr_2	5778735	5779679	12717139	100
OphioH327chr_2	5780779	5781885	12719264	100
OphioH327chr_2	5781903	5783344	12720556	100
OphioH327chr_2	5784736	5785699	12723150	100
OphioH327chr_2	5786485	5787766	12725058	100
OphioH327chr_2	5787771	5789117	12726376	100
OphioH327chr_2	5789126	5790597	12727794	100
OphioH327chr_2	5790603	5791927	12729197	100
OphioH327chr_2	5795116	5797464	12734222	100
OphioH327chr_2	5797476	5799609	12736475	100
OphioH327chr_2	5799610	5800845	12738160	100
OphioH327chr_2	5800854	5802542	12739630	100
OphioH327chr_2	5802557	5803714	12741068	100
OphioH327chr_2	5806188	5807884	12744968	100
OphioH327chr_2	5807888	5808919	12746336	100
OphioH327chr_2	5808927	5809912	12747352	100
OphioH327chr_2	5812635	5813741	12751120	100
OphioH327chr_2	5816087	5817049	12754500	100
OphioH327chr_2	5817075	5818024	12755482	100
OphioH327chr_2	5818027	5819090	12756491	100
OphioH327chr_2	5819097	5820043	12757502	100
OphioH327chr_2	5820049	5821472	12758693	100
OphioH327chr_2	5821477	5822854	12760098	100
OphioH327chr_2	5822867	5823966	12761349	100
OphioH327chr_2	5823978	5825060	12762451	100
OphioH327chr_2	5825074	5826059	12763499	100
OphioH327chr_2	5826064	5826982	12764455	100
OphioH327chr_2	5827011	5827992	12765434	100
OphioH327chr_2	5834280	5836425	12773285	100
OphioH327chr_2	5841509	5842718	12780046	100
OphioH327chr_2	5842720	5843903	12781244	100
OphioH327chr_2	5847789	5849194	12786424	100
OphioH327chr_2	5849239	5850477	12787790	100
OphioH327chr_2	5851879	5853116	12790430	100
OphioH327chr_2	5853127	5854420	12791706	100
OphioH327chr_2	5854424	5855540	12792914	100
OphioH327chr_2	5855558	5856657	12794040	100
OphioH327chr_2	5856664	5857450	12794989	100
OphioH327chr_2	5857455	5858269	12795794	100
OphioH327chr_2	5858278	5859527	12796835	100
OphioH327chr_2	5863970	5864909	12802372	100
OphioH327chr_2	5864924	5865785	12803287	100
OphioH327chr_2	5865786	5867113	12804382	100
OphioH327chr_2	5867122	5868574	12805780	100
OphioH327chr_2	5868578	5870417	12807430	100
OphioH327chr_2	5870424	5871638	12808963	100
OphioH327chr_2	5871662	5872723	12810125	100
OphioH327chr_2	5872725	5873902	12811246	100
OphioH327chr_2	5873905	5875306	12812538	100
OphioH327chr_2	5876155	5878159	12815089	100
OphioH327chr_2	5882141	5883585	12820795	100
OphioH327chr_2	5883597	5885160	12822311	100
OphioH327chr_2	5885161	5886399	12823712	100
OphioH327chr_2	5886405	5887920	12825095	100
OphioH327chr_2	5889251	5889932	12827524	100
OphioH327chr_2	5890812	5891746	12829211	100
OphioH327chr_2	5893881	5894916	12832331	100
OphioH327chr_2	5894939	5896549	12833676	100
OphioH327chr_2	5896566	5897815	12835123	100
OphioH327chr_2	5897835	5898848	12836274	100
OphioH327chr_2	5898856	5899734	12837227	100
OphioH327chr_2	5899759	5906589	12841106	100
OphioH327chr_2	5908226	5909804	12846947	100
OphioH327chr_2	5911313	5912155	12849666	100
OphioH327chr_2	5912162	5913182	12850604	100
OphioH327chr_2	5913183	5914217	12851632	100
OphioH327chr_2	5915474	5916360	12853849	100
OphioH327chr_2	5916362	5917539	12854883	100
OphioH327chr_2	5918863	5919726	12857227	100
OphioH327chr_2	5919737	5921071	12858336	100
OphioH327chr_2	5921131	5923035	12860015	100
OphioH327chr_2	5925357	5927094	12864158	100
OphioH327chr_2	5929126	5930083	12867537	100
OphioH327chr_2	5930095	5931389	12868674	100
OphioH327chr_2	5931390	5932685	12869970	100
OphioH327chr_2	5938347	5939309	12876760	100
OphioH327chr_2	5939328	5940310	12877751	100
OphioH327chr_2	5940325	5995971	12906080	100
OphioH327chr_2	6002724	6003457	12941023	100
OphioH327chr_2	6009473	6011018	12948178	100
OphioH327chr_2	6011027	6012656	12949774	100
OphioH327chr_2	6012658	6013637	12951080	100
OphioH327chr_2	6013638	6014862	12952182	100
OphioH327chr_2	6014873	6016544	12953641	100
OphioH327chr_2	6016555	6017739	12955079	100
OphioH327chr_2	6017769	6019029	12956331	100
OphioH327chr_2	6019057	6020457	12957689	100
OphioH327chr_2	6021519	6022457	12959920	100
OphioH327chr_2	6024177	6025332	12962687	100
OphioH327chr_2	6026301	6027325	12964745	100
OphioH327chr_2	6027333	6028282	12965740	100
OphioH327chr_2	6029280	6030201	12967673	100
OphioH327chr_2	6030207	6031677	12968874	100
OphioH327chr_2	6031707	6032633	12970102	100
OphioH327chr_2	6032636	6033652	12971076	100
OphioH327chr_2	6035780	6036549	12974097	100
OphioH327chr_2	6036550	6037456	12974935	100
OphioH327chr_2	6038815	6040102	12977391	100
OphioH327chr_2	6041046	6042221	12979566	100
OphioH327chr_2	6042222	6042900	12980493	100
OphioH327chr_2	6044577	6045620	12983031	100
OphioH327chr_2	6045644	6046334	12983921	100
OphioH327chr_2	6046339	6047305	12984754	100
OphioH327chr_2	6048845	6049621	12987165	100
OphioH327chr_2	6052014	6052953	12990416	100
OphioH327chr_2	6054609	6055739	12993106	100
OphioH327chr_2	6055766	6056451	12994041	100
OphioH327chr_2	6057450	6058312	12995813	100
OphioH327chr_2	6058329	6059371	12996782	100
OphioH327chr_2	6059375	6060133	12997686	100
OphioH327chr_2	6060139	6061237	12998620	100
OphioH327chr_2	6061255	6062223	12999671	100
OphioH327chr_2	6062224	6063170	13000629	100
OphioH327chr_2	6063171	6064017	13001526	100
OphioH327chr_2	6064021	6065089	13002487	100
OphioH327chr_2	6065093	6066589	13003773	100
OphioH327chr_2	6067843	6070228	13006968	100
OphioH327chr_2	6071780	6073281	13010463	100
OphioH327chr_2	6073285	6074280	13011715	100
OphioH327chr_2	6074292	6075378	13012767	100
OphioH327chr_2	6075959	6076885	13014354	100
OphioH327chr_2	6076888	6077804	13015278	100
OphioH327chr_2	6077814	6079147	13016413	100
OphioH327chr_2	6079169	6080094	13017564	100
OphioH327chr_2	6082357	6084063	13021142	100
OphioH327chr_2	6084117	6085110	13022546	100
OphioH327chr_2	6085111	6086180	13023578	100
OphioH327chr_2	6088117	6089954	13026968	100
OphioH327chr_2	6089957	6091280	13028551	100
OphioH327chr_2	6091291	6092286	13029721	100
OphioH327chr_2	6092292	6093556	13030856	100
OphioH327chr_2	6093594	6094550	13032004	100
OphioH327chr_2	6094554	6095490	13032954	100
OphioH327chr_2	6095496	6096833	13034097	100
OphioH327chr_2	6096860	6097935	13035330	100
OphioH327chr_2	6097965	6098844	13036337	100
OphioH327chr_2	6098868	6100381	13037557	100
OphioH327chr_2	6100456	6101720	13039020	100
OphioH327chr_2	6102825	6104470	13041580	100
OphioH327chr_2	6108641	6109632	13047069	100
OphioH327chr_2	6109636	6110764	13048132	100
OphioH327chr_2	6110765	6111872	13049251	100
OphioH327chr_2	6111898	6113480	13050621	100
OphioH327chr_2	6113501	6115043	13052204	100
OphioH327chr_2	6115047	6115943	13053427	100
OphioH327chr_2	6115960	6117124	13054474	100
OphioH327chr_2	6117127	6118744	13055868	100
OphioH327chr_2	6121004	6122110	13059489	100
OphioH327chr_2	6123340	6124423	13061814	100
OphioH327chr_2	6124427	6125614	13062953	100
OphioH327chr_2	6125620	6126495	13063990	100
OphioH327chr_2	6126512	6127362	13064869	100
OphioH327chr_2	6127365	6128599	13065914	100
OphioH327chr_2	6128608	6129493	13066983	100
OphioH327chr_2	6129501	6130681	13068023	100
OphioH327chr_2	6130698	6131577	13069070	100
OphioH327chr_2	6131583	6132266	13069857	100
OphioH327chr_2	6132267	6133866	13070999	100
OphioH327chr_2	6133882	6135226	13072486	100
OphioH327chr_2	6135272	6136346	13073741	100
OphioH327chr_2	6136352	6137715	13074966	100
OphioH327chr_2	6137718	6139215	13076399	100
OphioH327chr_2	6139217	6141132	13078107	100
OphioH327chr_2	6141138	6142658	13079830	100
OphioH327chr_2	6142666	6143489	13081010	100
OphioH327chr_2	6143494	6144166	13081762	100
OphioH327chr_2	6144192	6145037	13082547	100
OphioH327chr_2	6145047	6146044	13083478	100
OphioH327chr_2	6147469	6149101	13086217	100
OphioH327chr_2	6149125	6150537	13087763	100
OphioH327chr_2	6151203	6152319	13089693	100
OphioH327chr_2	6152320	6153646	13090915	100
OphioH327chr_2	6154936	6156132	13093466	100
OphioH327chr_2	6156133	6156870	13094434	100
OphioH327chr_2	6156871	6158533	13095634	100
OphioH327chr_2	6158534	6159112	13096755	100
OphioH327chr_2	6159115	6160383	13097681	100
OphioH327chr_2	6160392	6161158	13098707	100
OphioH327chr_2	6161179	6162320	13099682	100
OphioH327chr_2	6162333	6162995	13100596	100
OphioH327chr_2	6162999	6163997	13101430	100
OphioH327chr_2	6164006	6164767	13102319	100
OphioH327chr_2	6164769	6165540	13103087	100
OphioH327chr_2	6165550	6166987	13104201	100
OphioH327chr_2	6166993	6169113	13105985	100
OphioH327chr_2	6169136	6170381	13107691	100
OphioH327chr_2	6170402	6171215	13108741	100
OphioH327chr_2	6171221	6172029	13109557	100
OphioH327chr_2	6172036	6172956	13110428	100
OphioH327chr_2	6172976	6173691	13111266	100
OphioH327chr_2	6173693	6174540	13112049	100
OphioH327chr_2	6174544	6176565	13113487	100
OphioH327chr_2	6176577	6177610	13115026	100
OphioH327chr_2	6177613	6178136	13115807	100
OphioH327chr_2	6178165	6179275	13116652	100
OphioH327chr_2	6179290	6180703	13117929	100
OphioH327chr_2	6180705	6181846	13119208	100
OphioH327chr_2	6181853	6182962	13120340	100
OphioH327chr_2	6183029	6184751	13121822	100
OphioH327chr_2	6184772	6186677	13123657	100
OphioH327chr_2	6186680	6188933	13125739	100
OphioH327chr_2	6188935	6189505	13127152	100
OphioH327chr_2	6189506	6190336	13127853	100
OphioH327chr_2	6191214	6192170	13129624	100
OphioH327chr_2	6192174	6193609	13130824	100
OphioH327chr_2	6193624	6194311	13131900	100
OphioH327chr_2	6194312	6195064	13132620	100
OphioH327chr_2	6195073	6196391	13133664	100
OphioH327chr_2	6196403	6198398	13135333	100
OphioH327chr_2	6201340	6202067	13139636	100
OphioH327chr_2	6202069	6202728	13140331	100
OphioH327chr_2	6202737	6203618	13141110	100
OphioH327chr_2	6203628	6204832	13142162	100
OphioH327chr_2	6204858	6206326	13143524	100
OphioH327chr_2	6206330	6208358	13145276	100
OphioH327chr_2	6208379	6209219	13146731	100
OphioH327chr_2	6209231	6210164	13147630	100
OphioH327chr_2	6210168	6211594	13148813	100
OphioH327chr_2	6211607	6212909	13150190	100
OphioH327chr_2	6212910	6215087	13151931	100
OphioH327chr_2	6217454	6219720	13156519	100
OphioH327chr_2	6219750	6221886	13158750	100
OphioH327chr_2	6221887	6223768	13160760	100
OphioH327chr_2	6223819	6225644	13162664	100
OphioH327chr_2	6225645	6226710	13164110	100
OphioH327chr_2	6226711	6228230	13165403	100
OphioH327chr_2	6228238	6229437	13166770	100
OphioH327chr_2	6234082	6235205	13172576	100
OphioH327chr_2	6235225	6236073	13173581	100
OphioH327chr_2	6236075	6237290	13174615	100
OphioH327chr_2	6238180	6239056	13176550	100
OphioH327chr_2	6239069	6240380	13177657	100
OphioH327chr_2	6240397	6242234	13179248	100
OphioH327chr_2	6242258	6243975	13181049	100
OphioH327chr_2	6247398	6249387	13186325	100
OphioH327chr_2	6249405	6251004	13188137	100
OphioH327chr_2	6251043	6253194	13190051	100
OphioH327chr_2	6253198	6254254	13191658	100
OphioH327chr_2	6255626	6256772	13194131	100
OphioH327chr_2	6256779	6257570	13195107	100
OphioH327chr_2	6257573	6259255	13196346	100
OphioH327chr_2	6259265	6260296	13197713	100
OphioH327chr_2	6260306	6262019	13199095	100
OphioH327chr_2	6262043	6263085	13200496	100
OphioH327chr_2	6263095	6263763	13201361	100
OphioH327chr_2	6263772	6264459	13202048	100
OphioH327chr_2	6264494	6265212	13202785	100
OphioH327chr_2	6265214	6265809	13203444	100
OphioH327chr_2	6265817	6266386	13204034	100
OphioH327chr_2	6266388	6267088	13204670	100
OphioH327chr_2	6267089	6267770	13205362	100
OphioH327chr_2	6267781	6270095	13206870	100
OphioH327chr_2	6270116	6272230	13209105	100
OphioH327chr_2	6272233	6273677	13210887	100
OphioH327chr_2	6273680	6274824	13212184	100
OphioH327chr_2	6274839	6276066	13213385	100
OphioH327chr_2	6276077	6277122	13214532	100
OphioH327chr_2	6277125	6278472	13215731	100
OphioH327chr_2	6278496	6279772	13217066	100
OphioH327chr_2	6279784	6281446	13218547	100
OphioH327chr_2	6281520	6282725	13220055	100
OphioH327chr_2	6282728	6283900	13221246	100
OphioH327chr_2	6283903	6284968	13222368	100
OphioH327chr_2	6284971	6285918	13223377	100
OphioH327chr_2	6285921	6286595	13224190	100
OphioH327chr_2	6286596	6287589	13225025	100
OphioH327chr_2	6287601	6289112	13226289	100
OphioH327chr_2	6289127	6290142	13227567	100
OphioH327chr_2	6290148	6290962	13228487	100
OphioH327chr_2	6290981	6291774	13229310	100
OphioH327chr_2	6291777	6292659	13230150	100
OphioH327chr_2	6292669	6293634	13231084	100
OphioH327chr_2	6293646	6294615	13232063	100
OphioH327chr_2	6294642	6295765	13233136	100
OphioH327chr_2	6295803	6296425	13234046	100
OphioH327chr_2	6297110	6297868	13235421	100
OphioH327chr_2	6297869	6298810	13236272	100
OphioH327chr_2	6300011	6300853	13238364	100
OphioH327chr_2	6300862	6301804	13239265	100
OphioH327chr_2	6301813	6302788	13240233	100
OphioH327chr_2	6302791	6303590	13241123	100
OphioH327chr_2	6303595	6305002	13242231	100
OphioH327chr_2	6305003	6306785	13243826	100
OphioH327chr_2	6306786	6309331	13245991	100
OphioH327chr_2	6309339	6310670	13247937	100
OphioH327chr_2	6310675	6311721	13249130	100
OphioH327chr_2	6312623	6314430	13251459	100
OphioH327chr_2	6314445	6315518	13252914	100
OphioH327chr_2	6316904	6317651	13255210	100
OphioH327chr_2	6317654	6318450	13255984	100
OphioH327chr_2	6322281	6322951	13260548	100
OphioH327chr_2	6322957	6323720	13261271	100
OphioH327chr_2	6323724	6324207	13261898	100
OphioH327chr_2	6324211	6325157	13262616	100
OphioH327chr_2	6325164	6325864	13263446	100
OphioH327chr_2	6325880	6326995	13264370	100
OphioH327chr_2	6327001	6327984	13265425	100
OphioH327chr_2	6327992	6329060	13266458	100
OphioH327chr_2	6329063	6329775	13267351	100
OphioH327chr_2	6329777	6330759	13268200	100
OphioH327chr_2	6330762	6331905	13269266	100
OphioH327chr_2	6331933	6333559	13270678	100
OphioH327chr_2	6333565	6335165	13272297	100
OphioH327chr_2	6335181	6336780	13273913	100
OphioH327chr_2	6336799	6338568	13275616	100
OphioH327chr_2	6338569	6339550	13276992	100
OphioH327chr_2	6340951	6342040	13279428	100
OphioH327chr_2	6342094	6343405	13280682	100
OphioH327chr_2	6343421	6344404	13281845	100
OphioH327chr_2	6344410	6344998	13282636	100
OphioH327chr_2	6345004	6345539	13283204	100
OphioH327chr_2	6345540	6346254	13283829	100
OphioH327chr_2	6346285	6348048	13285099	100
OphioH327chr_2	6348053	6349430	13286674	100
OphioH327chr_2	6350911	6352299	13289537	100
OphioH327chr_2	6353412	6354141	13291709	100
OphioH327chr_2	6354147	6354959	13292485	100
OphioH327chr_2	6357170	6358201	13295618	100
OphioH327chr_2	6359763	6360908	13298268	100
OphioH327chr_2	6360910	6361860	13299317	100
