ID;plate;media;slope;rep;temperature;lineage;chr1;chr2;chr3;chr4;chr5;chr6;chr7;chr8;int;group;country;latitude;longitude;year;PC1;PC2;PC3
DDS100;27;MEA;243648,1922;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;21;MEA;427887,0353;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;27;MEA+N;457134,0353;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;21;MEA+N;123042,5412;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;37;MEA+N;60188,92157;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;1;MEA;59651,93333;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS100;11;MEA;534510,5608;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-61,65528716;-28,48352483;-23,07979731
DDS154;12;MEA;412999,851;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;21;MEA+N;113396,2392;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;28;MEA+N;212251,6824;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;53;MEA+N;301207,4549;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;37;MEA+N;97169,55686;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;5;MEA;190696,8745;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;28;MEA+N;113942,1882;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;12;MEA;176730,7843;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;28;MEA+N;94340,81569;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;60;MEA+N;67422,93333;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;28;MEA;183323,898;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;28;MEA+N;86954,69804;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;12;MEA;140919,7843;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;44;MEA+N;404048,9216;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;21;MEA;400340,6431;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;12;MEA;416283,2431;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;12;MEA;144268,8235;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS154;5;MEA;226618,2078;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;52.847396;-104.048984;1980;-62,95492844;-35,93250271;26,88974568
DDS170;27;MEA;209824,2118;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;27;MEA+N;11085,9098;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;11;MEA;25122,83529;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;19;MEA;365242,1725;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;3;MEA;42753,36471;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;3;MEA;112197,4392;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;22;MEA+N;22563,48627;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;27;MEA+N;330290,6196;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;6;MEA;400365,8196;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;19;MEA+N;26753,59216;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;51;MEA+N;256347,8078;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;22;MEA+N;138620,5647;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;11;MEA;382284,5765;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;59;MEA+N;149287,4314;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;6;MEA;194300,0275;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;35;MEA+N;61713,23529;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;38;MEA+N;388427,5922;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS170;6;MEA;28762,15294;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.533357;-103.669901;1980;-62,55131215;-36,71238648;27,07662027
DDS202;60;MEA+N;89736,93333;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;11;MEA;163494,0118;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;28;MEA;427446,6784;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;11;MEA;356571;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;12;MEA;35866,61176;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;27;MEA+N;48264,47843;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;60;MEA+N;618114,749;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;28;MEA+N;36342,7098;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;12;MEA;383205,4745;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;12;MEA;45111,5451;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;28;MEA;222568,3686;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;27;MEA+N;32679,5451;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;43;MEA+N;197340,7176;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;11;MEA;85924;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;44;MEA+N;31326,98039;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;28;MEA+N;29482,17647;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;12;MEA;107329,4549;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS202;28;MEA+N;260943,0627;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.648171;-105.508275;1980;-62,99852333;-35,94056319;26,83097481
DDS239;21;MEA+N;266303,9098;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;28;MEA+N;129261,3765;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;5;MEA;648161,1216;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;20;MEA+N;679368,6549;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;44;MEA+N;269467,3333;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;60;MEA+N;402791,2627;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;5;MEA;387252,7255;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;28;MEA;549564,1529;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;12;MEA;132869,8784;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;12;MEA;339083,7686;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;4;MEA;562837,5569;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;52;MEA+N;243265,7647;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;4;MEA;145739,9255;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;5;MEA;65265,0549;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;20;MEA+N;139851,9412;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;20;MEA;531055,3333;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS239;37;MEA+N;596770,2941;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.605285;-102.67239;1980;-61,57613312;-29,60968826;-19,43396813
DDS241;35;MEA+N;422024,9529;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;3;MEA;435980,6353;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;30;MEA+N;430016,3451;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;3;MEA;159511,5137;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;3;MEA;184949,2078;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;14;MEA;481704,8235;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;19;MEA+N;145767,898;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;11;MEA;102361,2157;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;43;MEA+N;97807,61569;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;11;MEA;253388,5686;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;27;MEA+N;76153,36863;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;59;MEA+N;490284,5529;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;30;MEA+N;145342,4471;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;19;MEA+N;133088,9804;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;14;MEA;516583,8275;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;62;MEA+N;90333,20784;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;30;MEA;309442,7176;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS241;27;MEA;431407,4;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;50.700677;-103.625714;1980;-60,92582745;-27,94955671;-28,67389712
DDS25;43;MEA+N;310021,6196;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;12;MEA;190717,9569;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;59;MEA+N;98245,47451;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;27;MEA+N;351019,4078;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;11;MEA;342392,349;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;28;MEA;332099,6275;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;11;MEA;437437,0549;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;27;MEA;187024,7216;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;12;MEA;92546,67451;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;60;MEA+N;652861,6118;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;44;MEA+N;22062,82353;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;27;MEA+N;64840,38431;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;11;MEA;187497,5804;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;27;MEA+N;115831,3373;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;27;MEA+N;35148,83137;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;11;MEA;194138,8275;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;28;MEA+N;224240,5137;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS25;11;MEA;59895,7098;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Canada;50.391581;-105.534856;1980;-62,49671662;-36,49293971;26,88004931
DDS257;20;MEA;401899,9804;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;12;MEA;277217,6824;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;20;MEA+N;41230,29804;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;18;MEA+N;41029,58039;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;60;MEA+N;560548,8235;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;12;MEA;125781,7569;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;2;MEA;351962,5059;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;28;MEA+N;139114,5843;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;44;MEA+N;223089,498;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;2;MEA;230078,7451;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;4;MEA;495114,1137;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;28;MEA;431722,0784;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;52;MEA+N;248728,4627;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;4;MEA;54379,11765;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;20;MEA+N;598556,898;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;18;MEA+N;48798,18824;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;34;MEA+N;213183,3843;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS257;2;MEA;49991,86667;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;NA;NA;NA;1980;-59,96327158;37,99995399;-13,89978219
DDS296;17;MEA+N;3438,960784;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;61;MEA+N;128966,8588;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;17;MEA+N;61507,28627;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;29;MEA;166857,7059;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;13;MEA;98132,6549;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;1;MEA;110221,4824;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;29;MEA+N;80215,2902;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;17;MEA;66018,29412;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;29;MEA+N;277580,8118;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;1;MEA;153922,7373;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;13;MEA;302975,3922;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;33;MEA+N;166959,9882;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;1;MEA;63821,02745;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;1;MEA;31179,95294;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS296;33;MEA+N;102920,5725;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Canada;44.968609;-76.714784;1980;-62,82557693;-34,55083007;15,03166697
DDS298;4;MEA;199777,3608;R1;20C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;11;MEA;195756,0824;R2;20C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;11;MEA;10769,84706;R2;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;27;MEA+N;162639,502;R2;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;30;MEA+N;321211,2667;R3;25C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;14;MEA;544073,3098;R3;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;20;MEA+N;118104,8471;R1;20C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;43;MEA+N;52427,38039;R2;20C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;30;MEA+N;148042,3059;R3;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;14;MEA;461298,3608;R3;25C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
DDS298;4;MEA;151512,8667;R1;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;Canada;49.901619;-104.947141;1980;-61,16271772;-36,52194347;26,15786574
