Chr	WinCenter	Pi_NOV	Dxy_NU	Dxy_A1N	Dxy_A2N	Fst_NU	NOV_P	NOV_N1S	NOV_N2S	NOV_NS	NOV_US	NOV_UNS	NOV_UN1S	NOV_UN2S	Start	Stop	Class	Win	CommonTo3	CommonNOV
OphioH327chr_2	1125000	0.0011141687263879106	0.03384262568197144	0.005971686472883173	0.005783889940821971	0.945909	0.07608695652173914	0.002329192546583851	0.0003881987577639751	0.32492236024844723	0.008928571428571428	0.5869565217391305	0.0003881987577639751	0.0	1100000	1150000	NotIntrogressed	157	No-peak	No-peak
OphioH327chr_2	1175000	0.0008805596091205213	0.03240460287010608	0.004952902176571075	0.004388101972672288	0.9462659999999999	0.04924389298177588	0.00038774718883288094	0.0	0.35944164404808066	0.005040713454827452	0.5858860023264831	0.0	0.0	1150000	1200000	NotIntrogressed	158	Undetermined	No-peak
OphioH327chr_2	1225000	0.0012900459469463296	0.027785608636165436	0.009313671114088307	0.006195022895566621	0.9351709999999999	0.06572295247724974	0.008088978766430737	0.0	0.32103134479271994	0.010111223458038422	0.5925176946410515	0.0025278058645096056	0.0	1200000	1250000	NotIntrogressed	159	Undetermined	No-peak
OphioH327chr_2	1275000	0.0006913284872216782	0.029884536948197836	0.004469619992435517	0.0035815696021087623	0.953736	0.03151100987091875	0.0007593014426727411	0.00037965072133637056	0.3580106302201974	0.0034168564920273353	0.6059225512528473	0.0	0.0	1250000	1300000	NotIntrogressed	160	No-peak	No-peak
OphioH327chr_2	1325000	0.0005073166155584248	0.02956566941553622	0.002602031379127971	0.002684295520542369	0.966778	0.03766478342749529	0.0009416195856873825	0.0	0.3611111111111111	0.0014124293785310734	0.5988700564971752	0.0	0.0	1300000	1350000	NotIntrogressed	161	No-peak	No-peak
OphioH327chr_2	1375000	0.00034396973705633346	0.03295298285534763	0.0020468265284549576	0.0017403853178516687	0.9643219999999999	0.019470404984423675	0.001947040498442368	0.0	0.3356697819314642	0.001557632398753894	0.6413551401869159	0.0	0.0	1350000	1400000	NotIntrogressed	162	No-peak	No-peak
OphioH327chr_2	1425000	0.0005551030637829463	0.030240248311084187	0.002771977383397163	0.00287626254403115	0.956284	0.03571428571428571	0.0008710801393728223	0.0	0.3597560975609756	0.005226480836236934	0.5979965156794426	0.0004355400696864112	0.0	1400000	1450000	NotIntrogressed	163	No-peak	No-peak
OphioH327chr_2	1475000	0.00026956306499336806	0.029054932767547163	0.001683700611181991	0.002211573231104969	0.9619030000000001	0.01697792869269949	0.0	0.0	0.34125636672325976	0.0012733446519524619	0.6396434634974533	0.0008488964346349745	0.0	1450000	1500000	NotIntrogressed	164	No-peak	No-peak
OphioH327chr_2	1525000	0.00016171049854362784	0.030895964735447562	0.0011568496306269909	0.0010920030417558633	0.97426	0.017281644091546006	0.0009341429238673515	0.0	0.3432975245212517	0.0	0.6380196170014012	0.0004670714619336759	0.0	1500000	1550000	NotIntrogressed	165	No-peak	No-peak
OphioH327chr_2	1575000	0.0002654864171477045	0.03392478869656895	0.0018492175766089821	0.001804813947471272	0.9749700000000001	0.02582056892778993	0.000437636761487965	0.0	0.3540481400437637	0.00262582056892779	0.6170678336980306	0.0	0.0	1550000	1600000	NotIntrogressed	166	No-peak	No-peak
OphioH327chr_2	1625000	0.0002902629229130826	0.03517649932962935	0.0018862894884958523	0.001797623734405348	0.968987	0.02287968441814596	0.0007889546351084812	0.0	0.3656804733727811	0.0019723865877712037	0.6086785009861932	0.0	0.0	1600000	1650000	NotIntrogressed	167	No-peak	No-peak
OphioH327chr_2	1675000	0.00014198463612961223	0.030197931250693782	0.0008706688312870242	0.0010472850313486418	0.976851	0.014356435643564357	0.0	0.0	0.3529702970297029	0.0004950495049504952	0.6316831683168317	0.0004950495049504952	0.0	1650000	1700000	NotIntrogressed	168	No-peak	No-peak
OphioH327chr_2	1725000	0.00026702247992115247	0.026972544452566576	0.0012362092865496135	0.0013066443065302385	0.9746239999999999	0.039102932719954	0.0	0.0	0.3611270845313399	0.0023001725129384704	0.5974698102357677	0.0	0.0	1700000	1750000	NotIntrogressed	169	No-peak	No-peak
OphioH327chr_2	1775000	0.00016770107069915213	0.02651289406780876	0.0010365935837100288	0.0011339376611981663	0.977397	0.023968784838350056	0.0	0.0	0.3500557413600892	0.0011148272017837237	0.6248606465997769	0.0	0.0	1750000	1800000	NotIntrogressed	170	No-peak	No-peak
OphioH327chr_2	1825000	0.0007203946605832664	0.032078876170671025	0.004821974654281528	0.004889046260252906	0.9709129999999999	0.07271885132005558	0.0	0.0	0.36405743399722096	0.009263547938860585	0.553960166743863	0.0	0.0	1800000	1850000	NotIntrogressed	171	No-peak	No-peak
OphioH327chr_2	1875000	0.00021654310900434519	0.03171840281637379	0.0010011535335586505	0.0010254008263835418	0.964317	0.021258134490238608	0.0	0.0	0.33752711496746196	0.0013015184381778742	0.6399132321041214	0.0	0.0	1850000	1900000	NotIntrogressed	172	No-peak	No-peak
OphioH327chr_2	1925000	0.0004778971614417159	0.031365070857635104	0.0021387925852535293	0.0021918045863639464	0.9713700000000001	0.04768583450210378	0.0	0.0	0.3534361851332398	0.005142589995324918	0.5937353903693314	0.0	0.0	1900000	1950000	NotIntrogressed	173	No-peak	No-peak
OphioH327chr_2	1975000	0.000347809949402787	0.031875440615119696	0.0015765339688077044	0.0016483281766046481	0.970852	0.03372302158273381	0.0	0.0	0.3862410071942446	0.0017985611510791368	0.5782374100719424	0.0	0.0	1950000	2000000	NotIntrogressed	174	No-peak	No-peak
OphioH327chr_2	2025000	0.00018127054294975688	0.030440362238546268	0.0007723425189985213	0.0008554195269087737	0.9789899999999999	0.018933731938216243	0.0	0.0	0.37120079720976573	0.0	0.6098654708520179	0.0	0.0	2000000	2050000	NotIntrogressed	175	No-peak	No-peak
OphioH327chr_2	2075000	0.00019607774590163932	0.031171441652509624	0.0008597296355643027	0.0009887646056301472	0.970734	0.019572953736654804	0.0	0.0	0.3634341637010676	0.0008896797153024912	0.6161032028469751	0.0	0.0	2050000	2100000	NotIntrogressed	176	No-peak	No-peak
OphioH327chr_2	2125000	0.0002778048116110788	0.031556272778362954	0.0012512551116033944	0.0013922236945883605	0.965985	0.017335766423357664	0.002737226277372263	0.0	0.3745437956204379	0.00045620437956204383	0.6049270072992701	0.0	0.0	2100000	2150000	NotIntrogressed	177	No-peak	No-peak
OphioH327chr_2	2175000	0.00022448947840626407	0.029204169980587318	0.0013805895638117573	0.0008644567843522032	0.9559350000000001	0.021621621621621626	0.0014742014742014742	0.0	0.3538083538083538	0.0009828009828009828	0.6201474201474202	0.0019656019656019656	0.0	2150000	2200000	NotIntrogressed	178	No-peak	No-peak
OphioH327chr_2	2225000	0.00033978085187701715	0.03557008632707273	0.0019344841734640905	0.002763800743642657	0.969572	0.024901185770750987	0.0	0.0	0.358498023715415	0.0015810276679841895	0.6150197628458498	0.0	0.0	2200000	2250000	NotIntrogressed	179	No-peak	No-peak
OphioH327chr_2	2275000	0.00013279018651483118	0.030490911790885863	0.0009510976994993193	0.0006635764879465702	0.969726	0.009523809523809523	0.0005012531328320802	0.0	0.3824561403508772	0.0020050125313283208	0.6050125313283208	0.0005012531328320802	0.0	2250000	2300000	NotIntrogressed	180	No-peak	No-peak
OphioH327chr_2	2325000	0.00043983556721484944	0.03351163410907287	0.002536895143280364	0.0027730709184868377	0.9671629999999999	0.03333333333333333	0.006493506493506494	0.0	0.3619047619047619	0.0021645021645021645	0.5952380952380952	0.0008658008658008657	0.0	2300000	2350000	NotIntrogressed	181	No-peak	No-peak
OphioH327chr_2	2375000	0.0002611216424436764	0.0327538531071787	0.0013620116450866796	0.0015576562394991145	0.9732190000000001	0.022632794457274827	0.005080831408775982	0.0	0.3810623556581986	0.0004618937644341801	0.5898383371824479	0.0009237875288683604	0.0	2350000	2400000	NotIntrogressed	182	No-peak	No-peak
OphioH327chr_2	2425000	0.0005913038895486934	0.03272997781619578	0.002537870718271037	0.0025051019592026466	0.956413	0.037203047960555805	0.0008964589870013447	0.0	0.35454952935903183	0.003585835948005379	0.6033168982519049	0.00044822949350067237	0.0	2400000	2450000	NotIntrogressed	183	No-peak	No-peak
OphioH327chr_2	2475000	0.00027854858902210257	0.033008200575618825	0.0014272627848329234	0.001460828596285661	0.971109	0.0346723044397463	0.0	0.0	0.40211416490486257	0.00042283298097251583	0.5627906976744186	0.0	0.0	2450000	2500000	NotIntrogressed	184	No-peak	No-peak
OphioH327chr_2	2525000	0.00020687090629800307	0.031791127064215365	0.001107988797911966	0.0010991229194764658	0.9704659999999999	0.0218435998252512	0.00043687199650502403	0.0	0.36435124508519	0.001310615989515072	0.6120576671035387	0.0	0.0	2500000	2550000	NotIntrogressed	185	No-peak	No-peak
OphioH327chr_2	2575000	0.00010320585220974254	0.02904404950231593	0.0006242987437907639	0.0004886990434343679	0.9786090000000001	0.013272077590607452	0.0	0.0	0.38591117917304746	0.0010209290454313426	0.5997958141909138	0.0	0.0	2550000	2600000	NotIntrogressed	186	No-peak	No-peak
OphioH327chr_2	2625000	0.00016017034572309689	0.029273698265279945	0.0006439493672131309	0.0006775539235813634	0.974972	0.016571969696969696	0.00047348484848484855	0.0	0.3536931818181818	0.0009469696969696971	0.6283143939393939	0.0	0.0	2600000	2650000	NotIntrogressed	187	No-peak	No-peak
OphioH327chr_2	2675000	0.00018051312934687838	0.02456898733381532	0.0007807378785664061	0.0009161739725357078	0.975825	0.021203438395415476	0.0017191977077363895	0.0	0.3518624641833811	0.002292263610315186	0.6229226361031519	0.0	0.0	2650000	2700000	NotIntrogressed	188	No-peak	No-peak
OphioH327chr_2	2725000	0.00010999848232848233	0.03018595953179311	0.0005834419792184202	0.0005343881546024241	0.976276	0.009309162175404213	0.0019598236158745717	0.0	0.3537481626653601	0.0014698677119059284	0.6335129838314552	0.0	0.0	2700000	2750000	NotIntrogressed	189	No-peak	No-peak
OphioH327chr_2	2775000	0.00034499942819800686	0.034452576726067136	0.002583175569389653	0.002695636347823044	0.9671489999999999	0.03069265864786396	0.001244296972210701	0.0	0.3720447946909996	0.0016590626296142678	0.5943591870593115	0.0	0.0	2750000	2800000	NotIntrogressed	190	No-peak	No-peak
OphioH327chr_2	2825000	0.00022564917986425342	0.028180219057254825	0.0007867363662427076	0.0007575767684443902	0.975535	0.029160382101558576	0.0	0.0	0.3665158371040724	0.0015082956259426848	0.6028154851684263	0.0	0.0	2800000	2850000	NotIntrogressed	191	No-peak	No-peak
OphioH327chr_2	2875000	0.00026708921387864573	0.0321000038196198	0.0015269498526825993	0.0015511331750231714	0.969044	0.028842014636246232	0.0008609556607834698	0.0	0.3336203185535945	0.00043047783039173483	0.6362462333189841	0.0	0.0	2850000	2900000	NotIntrogressed	192	No-peak	No-peak
OphioH327chr_2	2925000	0.00029941624095794684	0.031352190053803505	0.0016013938713635618	0.0016226914025193196	0.972118	0.028773793714032762	0.0	0.0	0.3776007082779991	0.0004426737494466578	0.5931828242585214	0.0	0.0	2900000	2950000	NotIntrogressed	193	No-peak	No-peak
OphioH327chr_2	2975000	0.0003973369424197391	0.03111764351718196	0.0011446844897724134	0.0013587985165755307	0.964619	0.04089775561097257	0.000997506234413965	0.0004987531172069825	0.35860349127182045	0.004488778054862843	0.5945137157107232	0.0	0.0	2950000	3000000	NotIntrogressed	194	No-peak	No-peak
OphioH327chr_2	3025000	0.00017134443237255275	0.03224016308777815	0.0008080327992035278	0.0008993632483329637	0.9635870000000001	0.01278772378516624	0.003836317135549872	0.0	0.3525149190110827	0.00042625745950554135	0.629156010230179	0.001278772378516624	0.0	3000000	3050000	NotIntrogressed	195	No-peak	No-peak
OphioH327chr_2	3075000	0.00018495398371322176	0.03479514492574714	0.0010734560334778713	0.0009943529859580134	0.9693930000000001	0.01588702559576346	0.002206531332744925	0.0	0.3503971756398941	0.0017652250661959398	0.6293027360988526	0.00044130626654898496	0.0	3050000	3100000	NotIntrogressed	196	No-peak	No-peak
OphioH327chr_2	3125000	0.0006469287095011978	0.03224961808795267	0.004505056933696725	0.003156328843861941	0.962799	0.03388278388278388	0.023809523809523808	0.0	0.35943223443223443	0.0018315018315018317	0.5778388278388278	0.003205128205128205	0.0	3100000	3150000	NotIntrogressed	197	No-peak	No-peak
OphioH327chr_2	3175000	0.0005812539239768516	0.03285392729985249	0.00200120649317925	0.002187508816124084	0.9655219999999999	0.033931357254290175	0.01638065522620905	0.000390015600624025	0.3342433697347894	0.00078003120124805	0.6107644305772231	0.003510140405616225	0.0	3150000	3200000	NotIntrogressed	198	No-peak	No-peak
OphioH327chr_2	3225000	0.0003481743909441391	0.03161006507585076	0.0012382855984714519	0.0012014133733880307	0.962583	0.02707581227436823	0.012184115523465705	0.0	0.3528880866425993	0.0009025270758122744	0.6055956678700359	0.0013537906137184115	0.0	3200000	3250000	NotIntrogressed	199	No-peak	No-peak
OphioH327chr_2	3275000	0.0006889620184819853	0.027791393005266826	0.002573842415486667	0.003363592897033689	0.9574010000000001	0.041349809885931565	0.021387832699619767	0.0004752851711026616	0.3208174904942966	0.002376425855513308	0.6116920152091255	0.0019011406844106464	0.0	3250000	3300000	NotIntrogressed	200	No-peak	No-peak
OphioH327chr_2	3325000	0.00023872337517609702	0.03272391196368828	0.0014231678647855749	0.0012763796072911679	0.9621040000000001	0.02104340201665936	0.00131521262604121	0.0	0.3459009206488382	0.0008768084173608067	0.6304252520824201	0.00043840420868040335	0.0	3300000	3350000	NotIntrogressed	201	No-peak	No-peak
OphioH327chr_2	3375000	0.00047591007462686574	0.03183452540746847	0.0021708617002013228	0.0028216330157718105	0.961083	0.02503182011030972	0.015697921086126432	0.0	0.3661434026304625	0.0016970725498515061	0.5897327110733984	0.0016970725498515061	0.0	3350000	3400000	NotIntrogressed	202	No-peak	No-peak
OphioH327chr_2	3425000	0.0005850880665334281	0.028138882196772817	0.0030777832224215787	0.002173600642936734	0.9609969999999999	0.03003284842796809	0.02721726888784608	0.0004692632566870014	0.32238385734397	0.002815579540122009	0.6119192867198499	0.005161895823557016	0.0	3400000	3450000	NotIntrogressed	203	No-peak	No-peak
OphioH327chr_2	3475000	0.0004231497198435353	0.03370545450162002	0.0020971879251726363	0.001724624595156487	0.963126	0.030511388053287493	0.003437902879243661	0.0	0.35797163730124626	0.0030081650193382035	0.6042114310270735	0.0008594757198109154	0.0	3450000	3500000	NotIntrogressed	204	No-peak	No-peak
OphioH327chr_2	3525000	0.0002423303828736105	0.0303284091657434	0.001133772000032484	0.0011742155954682016	0.9767879999999999	0.02280614774417452	0.0	0.0	0.3658899355478433	0.0014873574615765991	0.6098165592464055	0.0	0.0	3500000	3550000	NotIntrogressed	205	No-peak	No-peak
OphioH327chr_2	3575000	0.0016614697896749524	0.0370423579585365	0.008814722879984527	0.00875616077061403	0.951593	0.0673772363913209	0.0007613247049866769	0.0	0.34716406547392464	0.024743052912067	0.5591929958127141	0.0007613247049866769	0.0	3550000	3600000	NotIntrogressed	206	No-peak	No-peak
OphioH327chr_2	3625000	0.0001322197281893906	0.03222837910594703	0.000476790099418864	0.00044032570910414014	0.9757399999999999	0.013208351086493396	0.0004260758414997869	0.0	0.38602471239880704	0.0012782275244993607	0.5990626331487005	0.0	0.0	3600000	3650000	NotIntrogressed	207	No-peak	No-peak
OphioH327chr_2	3675000	0.00019556377487818977	0.032154071814262164	0.0005923804975521607	0.0007589043883595185	0.973015	0.015711252653927813	0.003397027600849257	0.0	0.3571125265392781	0.0008492569002123143	0.6212314225053078	0.0016985138004246285	0.0	3650000	3700000	NotIntrogressed	208	No-peak	No-peak
OphioH327chr_2	3725000	0.00012799526339635076	0.03219462611046073	0.0005022291268388146	0.0006110047161556453	0.9716379999999999	0.009102730819245772	0.0017338534893801473	0.0	0.3667100130039012	0.0008669267446900738	0.6215864759427828	0.0	0.0	3700000	3750000	NotIntrogressed	209	No-peak	No-peak
OphioH327chr_2	3825000	0.00013294130870151634	0.02789569920821811	0.00045410061636178635	0.0006974591853851034	0.9741479999999999	0.01029252437703142	0.0016251354279523296	0.0	0.3651137594799567	0.0	0.6224268689057422	0.0005417118093174432	0.0	3800000	3850000	NotIntrogressed	210	No-peak	No-peak
OphioH327chr_2	3875000	0.0001900378520028285	0.03322846631856405	0.0008563273054611397	0.0008393656379458443	0.967168	0.017809439002671415	0.002226179875333927	0.0	0.3869100623330365	0.0	0.5930543187889582	0.0	0.0	3850000	3900000	NotIntrogressed	211	No-peak	No-peak
OphioH327chr_2	3925000	0.00047839276915496434	0.030912163010828463	0.0025557000321836704	0.0030168916029806197	0.956835	0.050163132137031	0.0008156606851549756	0.0004078303425774878	0.33197389885807504	0.0004078303425774878	0.616231647634584	0.0	0.0	3900000	3950000	NotIntrogressed	212	Undetermined	No-peak
OphioH327chr_2	3975000	0.0010007298320370676	0.030127366059762288	0.006229596156014686	0.006820721456094391	0.957693	0.08467432950191571	0.008045977011494253	0.00038314176245210735	0.3019157088122605	0.00038314176245210735	0.593103448275862	0.0	0.011494252873563218	3950000	4000000	NotIntrogressed	213	Undetermined	No-peak
OphioH327chr_2	4025000	0.0009993389109117462	0.032593450262605766	0.006037389003397155	0.0061956559618588074	0.9547100000000001	0.06404879908501715	0.0003812428516965307	0.0	0.31109416698436904	0.014868471216164697	0.6096073198627526	0.0	0.0	4000000	4050000	NotIntrogressed	214	Undetermined	No-peak
OphioH327chr_2	4075000	0.0002520255975831309	0.03061925446114921	0.0033925754067222445	0.002565396836853593	0.9569049999999999	0.021853146853146845	0.006118881118881119	0.0	0.3395979020979021	0.0026223776223776225	0.6289335664335665	0.0008741258741258741	0.0	4050000	4100000	NotIntrogressed	215	No-peak	No-peak
OphioH327chr_2	4125000	0.00010570383634946385	0.030898291590200067	0.001955291557056964	0.001910102307986301	0.964442	0.02091439688715953	0.00048638132295719845	0.0	0.3404669260700389	0.00048638132295719845	0.6376459143968871	0.0	0.0	4100000	4150000	NotIntrogressed	216	No-peak	No-peak
OphioH327chr_2	4175000	0.0001987677895651095	0.035156142712488965	0.005001991252018739	0.00555535689500142	0.973935	0.05629139072847682	0.00041390728476821187	0.0	0.3253311258278146	0.005380794701986755	0.6125827814569537	0.0	0.0	4150000	4200000	NotIntrogressed	217	No-peak	No-peak
OphioH327chr_2	4225000	0.0002194608256975188	0.0314210465587936	0.0040640442938793715	0.0040822022533846935	0.968759	0.05218929677134011	0.00044228217602830614	0.0	0.31534719150818225	0.005749668288367979	0.6262715612560814	0.0	0.0	4200000	4250000	NotIntrogressed	218	No-peak	No-peak
OphioH327chr_2	4275000	0.00012233484488434455	0.037785000163736635	0.0043438906829099495	0.0043668006447424405	0.9741620000000001	0.04143862392494136	0.0	0.0	0.344800625488663	0.004691164972634871	0.6090695856137608	0.0	0.0	4250000	4300000	NotIntrogressed	219	No-peak	No-peak
OphioH327chr_2	4325000	0.00018862847435335375	0.03716498434125929	0.005483967469405903	0.0054659739075725204	0.960382	0.043239281788200815	0.0	0.0	0.3136680102601685	0.00659582264565775	0.6364968853059729	0.0	0.0	4300000	4350000	NotIntrogressed	220	No-peak	No-peak
OphioH327chr_2	4375000	0.00020076820624333536	0.030689321573472587	0.0015053362640552812	0.0015952079301448526	0.968665	0.038033395176252316	0.0	0.0	0.3469387755102041	0.003246753246753247	0.6117810760667903	0.0	0.0	4350000	4400000	NotIntrogressed	221	No-peak	No-peak
OphioH327chr_2	4425000	0.0002893801399914291	0.030779038328280658	0.001835257909220348	0.002485204413686351	0.965123	0.036929460580912864	0.00041493775933609963	0.0	0.32489626556016604	0.0049792531120331955	0.6327800829875518	0.0	0.0	4400000	4450000	NotIntrogressed	222	No-peak	No-peak
OphioH327chr_2	4475000	0.000130353291459336	0.03154158349460416	0.002726374153526868	0.0026722250101449928	0.9628709999999999	0.03585835948005379	0.00044822949350067237	0.0	0.3608247422680412	0.002689376961004034	0.6001792917974003	0.0	0.0	4450000	4500000	NotIntrogressed	223	No-peak	No-peak
OphioH327chr_2	4525000	0.0002090935228360245	0.02920388495209348	0.003155240436927715	0.003773034404570368	0.9608270000000001	0.021295089091699262	0.021295089091699262	0.0	0.3168187744458931	0.000869187309865276	0.6384180790960452	0.0013037809647979141	0.0	4500000	4550000	NotIntrogressed	224	No-peak	No-peak
OphioH327chr_2	4575000	0.0003096096269000461	0.03407652553563546	0.004146349944918232	0.004981012964879184	0.959708	0.044287309266840345	0.003349460364719017	0.0	0.28693710457759586	0.004093784890212133	0.6613323409006326	0.0	0.0	4550000	4600000	NotIntrogressed	225	No-peak	No-peak
OphioH327chr_2	4625000	0.00022699914285714286	0.030968739039611295	0.0045287656190233705	0.004582608662761742	0.9712270000000001	0.038573206138531727	0.007051016175860639	0.0	0.3305682289506429	0.005391953546246371	0.6180008295313149	0.00041476565740356696	0.0	4600000	4650000	NotIntrogressed	226	No-peak	No-peak
OphioH327chr_2	4675000	0.0004972398988366211	0.029270538666315207	0.007674568309113307	0.008046386840282976	0.942673	0.06672519754170325	0.00746268656716418	0.000877963125548727	0.29411764705882354	0.007023705004389816	0.6211589113257243	0.0026338893766461808	0.0	4650000	4700000	NotIntrogressed	227	Undetermined	No-peak
OphioH327chr_2	4725000	0.00017388562583840677	0.033009441511619865	0.0021828449873537072	0.003228868318496845	0.962277	0.02733874412644169	0.0	0.0	0.3605296881674498	0.0021358393848782574	0.6082870568133276	0.0004271678769756514	0.0012815036309269546	4700000	4750000	NotIntrogressed	228	Undetermined	No-peak
OphioH327chr_2	4775000	0.00025136946870676663	0.03203044815825741	0.004205301547520631	0.005080069472898592	0.960799	0.04079822616407983	0.007982261640798226	0.0	0.32239467849223946	0.0013303769401330375	0.6243902439024389	0.0	0.0031042128603104213	4750000	4800000	NotIntrogressed	229	Undetermined	No-peak
OphioH327chr_2	4825000	0.00027454920374805664	0.027043758321057296	0.004012392017549479	0.005105108567794235	0.9580780000000001	0.04872766648619383	0.008662696264212236	0.0	0.3243096913914456	0.0010828370330265298	0.6128857606930157	0.0005414185165132649	0.003789929615592853	4800000	4850000	NotIntrogressed	230	Undetermined	No-peak
OphioH327chr_2	4875000	0.00030672226857452763	0.03341373698685796	0.003077978483503756	0.004294394621550404	0.966781	0.039074960127591714	0.0071770334928229675	0.0	0.3022328548644338	0.0	0.6471291866028708	0.0	0.0043859649122807015	4850000	4900000	NotIntrogressed	231	Undetermined	No-peak
OphioH327chr_2	4925000	0.00030894142989240083	0.03307038853772713	0.0036076346491471047	0.004995449061065656	0.9584459999999999	0.031990521327014215	0.009083728278041074	0.0	0.31911532385466035	0.00039494470774091627	0.6374407582938388	0.00039494470774091627	0.001579778830963665	4900000	4950000	NotIntrogressed	232	Undetermined	No-peak
OphioH327chr_2	4975000	0.00013188847206950822	0.03271461086337206	0.0028300910796489657	0.004275788691076221	0.962709	0.017586912065439674	0.0049079754601227	0.0	0.3456032719836401	0.0008179959100204499	0.6286298568507157	0.0	0.00245398773006135	4950000	5000000	NotIntrogressed	233	Undetermined	No-peak
OphioH327chr_2	5025000	0.00018486001739165603	0.0294539441797178	0.002458554153317248	0.003854746061788718	0.9726040000000001	0.032520325203252036	0.0004782400765184122	0.0	0.3333333333333333	0.0	0.629842180774749	0.0	0.0038259206121472977	5000000	5050000	Undetermined	234	Undetermined	No-peak
OphioH327chr_2	5075000	0.0005069229001787082	0.033488862941227535	0.0066773592812016894	0.008112101333330802	0.9570069999999999	0.06238938053097345	0.001327433628318584	0.0	0.30398230088495576	0.0022123893805309734	0.6216814159292036	0.0	0.008407079646017699	5050000	5100000	Undetermined	235	Undetermined	No-peak
OphioH327chr_2	5125000	0.0012136229008298664	0.03854477941817413	0.002896198706117393	0.0039758748536104045	0.942842	0.020280345958842826	0.0005964807634953772	0.0	0.29078437220399644	0.011333134506412169	0.5779898598270206	0.0	0.09901580674023262	5100000	5150000	Undetermined	236	Undetermined	No-peak
OphioH327chr_2	5175000	0.0023312594632797718	0.032578508178379484	0.002513602985868713	0.0037044723344046735	0.9370149999999999	0.011214354373598205	0.00032041012495994867	0.0	0.2518423582185197	0.009291893623838513	0.4710028836911246	0.0	0.25632809996795897	5150000	5200000	Undetermined	237	Undetermined	Undetermined
OphioH327chr_2	5225000	0.002507523065570314	0.030760257361752863	0.004927231217365269	0.004452350483464832	0.9316780000000001	0.04215162000629129	0.004089336269267065	0.00031456432840515884	0.23718150361748974	0.004718464926077383	0.6835482856244102	0.00031456432840515884	0.02768166089965398	5200000	5250000	Introgressed	238	Peak	Peak
OphioH327chr_2	5275000	0.003415364431069074	0.03580695439920019	0.0053187525309099475	0.005109600918173026	0.932638	0.014110429447852759	0.0006134969325153375	0.0	0.2595092024539877	0.0027607361963190185	0.7101226993865031	0.0006134969325153375	0.012269938650306749	5250000	5300000	Introgressed	239	Peak	Peak
OphioH327chr_2	5325000	0.0052001135185376435	0.03539891258635122	0.008972529912706709	0.008108595877213002	0.917667	0.010137344669718771	0.0003270111183780249	0.0	0.2390451275343361	0.0	0.750490516677567	0.0	0.0	5300000	5350000	Introgressed	240	Peak	Peak
OphioH327chr_2	5375000	0.007514102510699654	0.034494561983085384	0.01456973977103101	0.012237781611526263	0.867574	0.011892626571525657	0.0037376826367652057	0.0	0.22629969418960244	0.0	0.7580699966021067	0.0	0.0	5350000	5400000	Introgressed	241	Peak	Peak
OphioH327chr_2	5425000	0.007570449409976567	0.03337570408917186	0.013036364927022906	0.011361640818697463	0.860943	0.023117338003502626	0.008406304728546409	0.0	0.23012259194395795	0.004553415061295972	0.7330998248686514	0.0	0.0007005253940455343	5400000	5450000	Introgressed	242	Peak	Peak
OphioH327chr_2	5475000	0.006522721949338313	0.03127029680714444	0.009839365877028322	0.008012972845015892	0.8826959999999999	0.009284731774415406	0.000343878954607978	0.000343878954607978	0.2482806052269601	0.00687757909215956	0.7348693259972491	0.0	0.0	5450000	5500000	Introgressed	243	Peak	Peak
OphioH327chr_2	5525000	0.006325130886426592	0.02940906376699066	0.012643280362535515	0.010572432100569474	0.869015	0.03169014084507042	0.014788732394366197	0.0	0.21338028169014084	0.01725352112676056	0.7228873239436621	0.0	0.0	5500000	5550000	Introgressed	244	Peak	Peak
OphioH327chr_2	5575000	0.00624585986330224	0.02989974252100121	0.010422565910189752	0.009809369553664713	0.8628030000000001	0.0234375	0.013392857142857142	0.0	0.22470238095238096	0.027157738095238096	0.7098214285714286	0.0	0.001488095238095238	5550000	5600000	Introgressed	245	Peak	Peak
OphioH327chr_2	5625000	0.005754437743946051	0.031846448452042625	0.011862882322779857	0.01172276448881898	0.8644219999999999	0.04645476772616137	0.007946210268948655	0.0	0.2209657701711492	0.0339242053789731	0.6882640586797066	0.0009168704156479216	0.001528117359413203	5600000	5650000	Introgressed	246	Peak	Peak
OphioH327chr_2	5675000	0.005139674429223745	0.03711496114928706	0.00928883085949518	0.009628675952098554	0.8916120000000001	0.04396462018730489	0.0007804370447450572	0.0	0.2767950052029136	0.018210197710718003	0.4994797086368366	0.0015608740894901144	0.15920915712799166	5650000	5700000	Introgressed	247	Peak	Peak
OphioH327chr_2	5725000	0.00451049124866156	0.032276187842600584	0.00590071068886793	0.006890756742088118	0.879484	0.022006811632171858	0.0005239717055279014	0.00026198585276395077	0.25150641865339274	0.032748231595493844	0.4875556719937124	0.0	0.20539690856693735	5700000	5750000	Introgressed	248	Peak	Peak
OphioH327chr_2	5775000	0.004325693683347006	0.031509270962707565	0.006433923674780406	0.006561732229058569	0.8952549999999999	0.017506791427709025	0.005131300935707818	0.0	0.2595834591005131	0.01780863265922125	0.4651373377603381	0.0	0.23483247811651076	5750000	5800000	Introgressed	249	Peak	Peak
OphioH327chr_2	5825000	0.004000565022877479	0.027566147162461755	0.013937406040601657	0.014542148656787069	0.878092	0.08506994005138452	0.005138452754781616	0.0	0.1355980588067371	0.021410219811590067	0.6129032258064516	0.0	0.1398801027690551	5800000	5850000	Introgressed	250	Peak	Peak
