gene_ID,dxy_ame1/ame2,dxy_nov/ame1,dxy_nov/ame2,dxy_ulm/ame1,dxy_ulm/ame2,dxy_ulm/nov,dxy_nov/ame,dxy_ulm/ame,Length,JGI_ProteinID,Chrom,Gff_Start,Gff_Stop,Start,End,Description,dxy.ame1.ame2,dxy.ame1.nov,dxy.ame2.nov,dxy.ame1.ulm,dxy.ame2.ulm,dxy.nov.ulm,dxy.ame.ulm,dxy.ame.nov,dist.ame1,dist.ame2,dist.nov,high.ame1,high.ame2,high.nov,high1.a1a2,high1.anov,high05.a1a2,high05.anov
1980642,0.0,2.6296296296296298,2.6296296296296298,8.47619047619048,8.47619047619048,9.32804232804233,2.6296296296296298,8.47619047619048,648,1980642,OphioH327chr_2,856911,857710,7794843,7795642,Putative uncharacterized protein,0.0,0.004058070416095108,0.004058070416095108,0.013080540858318642,0.013080540858318642,0.014395127049448038,0.013080540858318642,0.004058070416095108,0.0,0.0,0.008116140832190215,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980643,0.0,15.8518518518519,15.8518518518519,46.571428571428605,46.571428571428605,47.534391534391496,15.8518518518519,46.571428571428605,2283,1980643,OphioH327chr_2,859821,862103,7797753,7800035,Putative uncharacterized protein,0.0,0.006943430508914542,0.006943430508914542,0.020399224078593344,0.020399224078593344,0.02082102125904139,0.020399224078593344,0.006943430508914542,0.0,0.0,0.013886861017829084,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980644,1.8,1.6962962962963,1.18518518518519,16.3142857142857,16.0,15.2804232804233,1.6962962962963,16.3142857142857,615,1980644,OphioH327chr_2,862389,863061,7800321,7800993,Dynactin subunit 6,0.002926829268292683,0.0027582053598313823,0.001927130382414943,0.02652729384436699,0.026016260162601626,0.024846216716135447,0.02652729384436699,0.0027582053598313823,0.003757904245709122,0.002095754290876244,0.0017585064739536428,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980645,4.8,3.75555555555556,5.66666666666667,24.5142857142857,25.714285714285698,22.3439153439153,3.75555555555556,24.5142857142857,1569,1980645,OphioH327chr_2,863810,865439,7801742,7803371,"NADH-ubiquinone oxidoreductase 51 kDa subunit, mitochondrial",0.0030592734225621415,0.002393598187097234,0.003611642234969197,0.015624146408085212,0.016388964763725748,0.014240863826587189,0.015624146408085212,0.002393598187097234,0.001841229374690178,0.004277317470434104,0.002945966999504289,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980646,0.6,0.585185185185185,0.0740740740740741,24.219047619047604,23.619047619047603,23.6931216931217,0.585185185185185,24.219047619047604,1047,1980646,OphioH327chr_2,866000,867101,7803932,7805033,Putative uncharacterized protein,0.0005730659025787965,0.0005589161272064805,7.074887686157984e-05,0.02313185063901395,0.02255878473643515,0.022629533613296754,0.02313185063901395,0.0005589161272064805,0.0010612331529236971,8.489865223389583e-05,5.6599101489263775e-05,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980647,1.2,1.8148148148148102,1.8148148148148102,34.047619047619,34.047619047619,34.010582010582,1.8148148148148102,34.047619047619,1818,1980647,OphioH327chr_2,867270,869087,7805202,7807019,Nuclear-interacting partner of ALK (Nuclear-interacting partner of anaplastic lymphoma kinase),0.0006600660066006601,0.0009982479729454402,0.0009982479729454402,0.018728063282518703,0.018728063282518703,0.01870769087490759,0.018728063282518703,0.0009982479729454402,0.0006600660066006601,0.0006600660066006601,0.0013364299392902203,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980648,0.0,5.703703703703701,5.703703703703701,53.1428571428571,53.1428571428571,52.3280423280423,5.703703703703701,53.1428571428571,2637,1980648,OphioH327chr_2,870390,873098,7808322,7811030,Histidinol dehydrogenase,0.0,0.002162951726850095,0.002162951726850095,0.02015277100601331,0.02015277100601331,0.01984377790217759,0.02015277100601331,0.002162951726850095,0.0,0.0,0.00432590345370019,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980649,0.630769230769231,8.99259259259259,8.55270655270655,36.8761904761905,37.4761904761905,37.4391534391534,8.99259259259259,36.8761904761905,1890,1980649,OphioH327chr_2,873421,875310,7811353,7813242,DNA damage response protein WSS1 (Weak suppressor of SMT3 protein 1),0.00033374033374033383,0.004757985498726238,0.004525241562278598,0.019511211892164287,0.019828672209624604,0.01980907589373196,0.019511211892164287,0.004757985498726238,0.0005664842701879743,0.00010099639729269343,0.008949486727264503,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980650,0.6,1.43703703703704,0.9259259259259259,11.8380952380952,11.2380952380952,10.4603174603175,1.43703703703704,11.8380952380952,1065,1980650,OphioH327chr_2,876922,877986,7814854,7815918,Deoxyhypusine hydroxylase,0.0005633802816901409,0.0013493305512084883,0.000869414014953921,0.01111558238318798,0.01055220210149784,0.009821894328936619,0.01111558238318798,0.0013493305512084883,0.001043296817944708,8.346374543557371e-05,0.0016553642844722685,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980651,0.0,0.111111111111111,0.111111111111111,9.23809523809524,9.23809523809524,9.126984126984132,0.111111111111111,9.23809523809524,369,1980651,OphioH327chr_2,878643,879073,7816575,7817005,DNA-directed RNA polymerase I subunit RPA12,0.0,0.0003011141222523333,0.0003011141222523333,0.025035488450122604,0.025035488450122604,0.024734374327870276,0.025035488450122604,0.0003011141222523333,0.0,0.0,0.0006022282445046666,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980652,0.6,2.44444444444444,3.0,88.3047619047619,88.90476190476191,89.90476190476191,2.44444444444444,88.3047619047619,6156,1980652,OphioH327chr_2,880074,886407,7818006,7824339,Sister chromatid cohesion protein,9.746588693957115e-05,0.000397083243087141,0.0004873294346978557,0.014344503233392121,0.014441969120331695,0.01460441226523098,0.014344503233392121,0.000397083243087141,7.219695328856491e-06,0.00018771207855028589,0.0007869467908454256,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980653,0.0,2.88888888888889,2.88888888888889,36.0,36.0,37.037037037037,2.88888888888889,36.0,2745,1980653,OphioH327chr_2,887381,890209,7825313,7828141,DUF500 domain containing protein,0.0,0.001052418538757337,0.001052418538757337,0.013114754098360656,0.013114754098360656,0.01349254536868379,0.013114754098360656,0.001052418538757337,0.0,0.0,0.002104837077514674,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980654,0.0,1.85185185185185,1.85185185185185,2.0,2.0,2.0,1.85185185185185,2.0,351,1980654,OphioH327chr_2,897509,898051,7835441,7835983,Small nuclear ribonucleoprotein Sm-D2 (snRNP core protein D2),0.0,0.005275931201857122,0.005275931201857122,0.005698005698005698,0.005698005698005698,0.005698005698005698,0.005698005698005698,0.005275931201857122,0.0,0.0,0.010551862403714245,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980655,0.6,1.56296296296296,0.962962962962963,22.0761904761905,21.4761904761905,22.4391534391534,1.56296296296296,22.0761904761905,2316,1980655,OphioH327chr_2,898355,900777,7836287,7838709,Threonine-tRNA ligase,0.00025906735751295336,0.0006748544745090501,0.000415787116996098,0.009532033884365501,0.009272966526852547,0.009688753643848618,0.009532033884365501,0.0006748544745090501,0.0005181347150259054,1.1926223897340549e-18,0.0008315742339921947,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980656,0.6,0.592592592592593,0.037037037037037,5.4,6.0,5.96296296296296,0.592592592592593,5.4,267,1980656,OphioH327chr_2,901749,902187,7839681,7840119,Putative uncharacterized protein,0.002247191011235955,0.002219447912331809,0.00013871549452073784,0.020224719101123598,0.02247191011235955,0.0223331946178388,0.020224719101123598,0.002219447912331809,0.004327923429047026,0.00016645859342488386,0.00011097239561659198,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980657,0.0,1.9259259259259298,1.9259259259259298,32.5714285714286,32.5714285714286,34.4973544973545,1.9259259259259298,32.5714285714286,1785,1980657,OphioH327chr_2,903145,904929,7841077,7842861,Putative uncharacterized protein,0.0,0.0010789500985579439,0.0010789500985579439,0.01824729891956784,0.01824729891956784,0.019326249018125772,0.01824729891956784,0.0010789500985579439,0.0,0.0,0.0021579001971158878,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980658,1.2,15.6,15.555555555555598,31.0,31.0,34.851851851851805,15.6,31.0,2415,1980658,OphioH327chr_2,907836,910250,7845768,7848182,E3 ubiquitin-protein ligase RNF216,0.0004968944099378882,0.006459627329192546,0.006441223832528198,0.012836438923395446,0.012836438923395446,0.014431408634307166,0.012836438923395446,0.006459627329192546,0.0005152979066022365,0.0004784909132735391,0.012403956751782855,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980659,0.0,8.444444444444441,8.444444444444441,49.80952380952379,49.80952380952379,52.5502645502646,8.444444444444441,49.80952380952379,2700,1980659,OphioH327chr_2,910685,913706,7848617,7851638,Peroxisomal multifunctional beta-oxidation protein,0.0,0.003127572016460904,0.003127572016460904,0.018447971781305108,0.018447971781305108,0.019463060944542445,0.018447971781305108,0.003127572016460904,0.0,0.0,0.006255144032921808,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980660,3.6,4.414814814814809,7.703703703703701,13.5619047619048,14.7619047619048,12.835978835978802,4.414814814814809,13.5619047619048,978,1980660,OphioH327chr_2,915287,916264,7853219,7854196,Uridine/cytidine kinase,0.0036809815950920245,0.004514125577520255,0.007876997652048773,0.013866978284156239,0.015093972149186912,0.013124722736174644,0.013866978284156239,0.004514125577520255,0.00031810952056350594,0.007043853669620542,0.008710141634477003,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980661,1.8,8.170370370370371,8.59259259259259,25.6857142857143,26.285714285714302,25.4708994708995,8.170370370370371,25.6857142857143,1470,1980661,OphioH327chr_2,916822,918291,7854754,7856223,Putative uncharacterized protein,0.0012244897959183673,0.005558075081884606,0.00584530108339632,0.017473275024295444,0.017881438289601568,0.017327142497210544,0.017473275024295444,0.005558075081884606,0.0009372637944066531,0.0015117157974300814,0.01017888636936256,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980662,1.8,1.5925925925925901,2.1481481481481497,20.8761904761905,21.4761904761905,21.3280423280423,1.5925925925925901,20.8761904761905,1038,1980662,OphioH327chr_2,919464,920501,7857396,7858433,Cytosolic Fe-S cluster assembly factor NBP35 (Nucleotide-binding protein 35),0.0017341040462427746,0.0015342895882394895,0.002069506886462572,0.02011193687494268,0.020689971557023602,0.020547246944164068,0.02011193687494268,0.0015342895882394895,0.0011988867480196923,0.002269321344465857,0.0018696924284592868,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980663,3.6,3.5777777777777797,0.111111111111111,6.438095238095241,5.23809523809524,5.27513227513228,3.5777777777777797,6.438095238095241,429,1980663,OphioH327chr_2,920724,921314,7858656,7859246,Gmf family protein,0.008391608391608392,0.008339808339808344,0.00025900025900025875,0.015007215007215014,0.012210012210012213,0.012296345629678974,0.015007215007215014,0.008339808339808344,0.016472416472416478,0.00031080031080030733,0.00020720020720021125,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980664,0.0,0.148148148148148,0.148148148148148,15.0,15.0,14.9259259259259,0.148148148148148,15.0,930,1980664,OphioH327chr_2,921780,922709,7859712,7860641,NADH-ubiquinone oxidoreductase,0.0,0.00015929908403026667,0.00015929908403026667,0.016129032258064516,0.016129032258064516,0.016049382716049356,0.016129032258064516,0.00015929908403026667,0.0,0.0,0.00031859816806053333,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980665,0.0,35.6666666666667,35.6666666666667,55.80952380952379,55.80952380952379,64.0546737213404,35.6666666666667,55.80952380952379,2895,1980665,OphioH327chr_2,923105,925999,7861037,7863931,Putative uncharacterized protein,0.0,0.012320092112838238,0.012320092112838238,0.01927790114318611,0.01927790114318611,0.02212596674312276,0.01927790114318611,0.012320092112838238,0.0,0.0,0.024640184225676477,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980666,0.6,1.56296296296296,0.962962962962963,9.92380952380952,10.523809523809499,11.4867724867725,1.56296296296296,9.92380952380952,834,1980666,OphioH327chr_2,926148,927044,7864080,7864976,Peroxisomal-enoyl-isomerase,0.0007194244604316547,0.0018740563105071463,0.0011546318500754952,0.011899052186821968,0.012618476647253596,0.013773108497329137,0.011899052186821968,0.0018740563105071463,0.001438848920863306,3.469446951953614e-18,0.002309263700150987,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980667,5.5333333333333306,24.688888888888897,27.111111111111104,79.28571428571429,80.9523809523809,82.3068783068783,24.688888888888897,79.28571428571429,3642,1980667,OphioH327chr_2,927881,931522,7865813,7869454,Putative ATP-dependent helicase HRQ1 (Homologous to recQ protein 1),0.0015193117334797723,0.006778937091951921,0.0074440173286960745,0.021769828194869383,0.022227452210977734,0.022599362522481688,0.021769828194869383,0.006778937091951921,0.0008542314967356184,0.0021843919702239254,0.012703642687168223,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980668,0.133333333333333,9.98518518518518,9.85185185185185,36.1333333333333,36.0,34.1481481481481,9.98518518518518,36.1333333333333,1668,1980668,OphioH327chr_2,932444,934220,7870376,7872152,DEAD DEAH box DNA helicase,7.993605115907254e-05,0.005986322053468334,0.005906386002309263,0.02166266986410869,0.02158273381294964,0.020472510880184713,0.02166266986410869,0.005986322053468334,0.00015987210231814368,1.734723475976807e-18,0.011812772004618523,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980669,0.6,4.52592592592593,3.92592592592593,67.6,67.0,63.2962962962963,4.52592592592593,67.6,2898,1980669,OphioH327chr_2,935942,939779,7873874,7877711,"Potassium channel, voltage-dependent transporter",0.00020703933747412008,0.0015617411752677467,0.0013547018377936266,0.023326432022084193,0.023119392684610076,0.021841372082917976,0.023326432022084193,0.0015617411752677467,0.0004140786749482401,0.0,0.0027094036755872532,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980670,0.0,28.5555555555556,28.5555555555556,30.809523809523803,30.809523809523803,34.4761904761905,28.5555555555556,30.809523809523803,1827,1980670,OphioH327chr_2,947263,949716,7885195,7887648,Embryonic ectoderm development protein,0.0,0.015629751261935193,0.015629751261935193,0.016863450360987305,0.016863450360987305,0.018870383402403122,0.016863450360987305,0.015629751261935193,0.0,0.0,0.031259502523870386,No_outlier,No_outlier,Outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980671,0.0,5.62962962962963,5.62962962962963,36.761904761904795,36.761904761904795,31.1322751322751,5.62962962962963,36.761904761904795,1713,1980671,OphioH327chr_2,949777,951541,7887709,7889473,NADH-ubiquinone oxidoreductase,0.0,0.0032864154288555925,0.0032864154288555925,0.021460539849331463,0.021460539849331463,0.01817412442047583,0.021460539849331463,0.0032864154288555925,0.0,0.0,0.006572830857711185,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980672,0.0,0.037037037037037,0.037037037037037,10.7619047619048,10.7619047619048,10.7989417989418,0.037037037037037,10.7619047619048,729,1980672,OphioH327chr_2,951967,952846,7889899,7890778,"NADH-ubiquinone oxidoreductase 29.9 kDa subunit, mitochondrial",0.0,5.080526342529081e-05,5.080526342529081e-05,0.014762557972434568,0.014762557972434568,0.014813363235859809,0.014762557972434568,5.080526342529081e-05,0.0,0.0,0.00010161052685058162,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980673,0.0,0.0,0.0,14.0,14.0,14.0,0.0,14.0,1056,1980673,OphioH327chr_2,953785,954980,7891717,7892912,3-ketosphinganine reductase,0.0,0.0,0.0,0.013257575757575758,0.013257575757575758,0.013257575757575758,0.013257575757575758,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980674,0.6,9.185185185185189,9.74074074074074,35.638095238095204,36.238095238095205,43.60846560846561,9.185185185185189,35.638095238095204,2025,1980674,OphioH327chr_2,955616,957640,7893548,7895572,Sas10 UTP3 family protein,0.0002962962962962963,0.004535893918609969,0.004810242341106538,0.017599059376837138,0.017895355673133436,0.021535044744921288,0.017599059376837138,0.004535893918609969,2.194787379972748e-05,0.000570644718792865,0.00904983996342021,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980675,38.0384615384615,52.5679012345679,71.2977207977208,99.8095238095238,99.1813186813187,97.4567901234568,52.5679012345679,99.8095238095238,4464,1980675,OphioH327chr_2,957994,962457,7895926,7900389,Nucleolar pre-ribosomal-associated protein 2 (Unhealthy ribosome biogenesis protein 2),0.008521160738902665,0.011775963538209654,0.015971711648234944,0.022358764294248164,0.022218037339005084,0.02183171821762025,0.022358764294248164,0.011775963538209654,0.0043254126288773745,0.012716908848927955,0.019226514447541934,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980676,0.0384615384615385,0.0,0.0384615384615385,5.0,5.03846153846154,5.0,0.0,5.0,270,1980676,OphioH327chr_2,963312,963662,7901244,7901594,Mitochondrial inner membrane organizing system protein NCU06495,0.00014245014245014258,0.0,0.00014245014245014258,0.018518518518518517,0.01866096866096867,0.018518518518518517,0.018518518518518517,0.0,0.0,0.00028490028490028515,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980677,5.86666666666667,5.9777777777777805,0.111111111111111,20.009523809523802,20.809523809523803,20.8289241622575,5.9777777777777805,20.009523809523802,819,1980677,OphioH327chr_2,964217,965152,7902149,7903084,SMR domain containing protein,0.007163207163207167,0.007298873965540635,0.00013566680233346887,0.024431653003081567,0.025408453979882544,0.02543214183425824,0.024431653003081567,0.007298873965540635,0.014326414326414334,8.673617379884035e-19,0.0002713336046669375,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980678,0.0384615384615385,0.037037037037037,0.0754985754985755,9.0,9.038461538461538,9.037037037037038,0.037037037037037,9.0,1062,1980678,OphioH327chr_2,972631,973806,7910563,7911738,Guanine nucleotide-binding protein alpha-O subunit / Mod-D partial suppressor of vegetative incompatibility,3.62161379110532e-05,3.487479946990301e-05,7.109093738095621e-05,0.00847457627118644,0.008510792409097493,0.008509451070656345,0.00847457627118644,3.487479946990301e-05,0.0,7.243227582210638e-05,6.974959893980601e-05,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980679,9.33333333333333,10.395061728395099,1.25925925925926,33.2222222222222,34.2380952380952,35.3668430335097,10.395061728395099,33.2222222222222,2091,1980679,OphioH327chr_2,974810,976953,7912742,7914885,Putative uncharacterized protein,0.004463574047505179,0.004971335116401291,0.0006022282445046676,0.01588819809766724,0.016374029286511334,0.016913841718560356,0.01588819809766724,0.004971335116401291,0.008832680919401802,9.446717560855546e-05,0.0011099893134007789,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980680,0.666666666666667,3.48148148148148,2.81481481481481,25.619047619047603,24.952380952381002,25.841269841269803,3.48148148148148,25.619047619047603,1380,1980680,OphioH327chr_2,977354,978733,7915286,7916665,Cell division cycle protein 123,0.00048309178743961373,0.002522812667740203,0.002039720880300587,0.01856452726017942,0.018081435472739858,0.01872555785599261,0.01856452726017942,0.002522812667740203,0.00096618357487923,-2.6020852139652106e-18,0.004079441760601176,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980681,1.33333333333333,2.3827160493827204,2.3333333333333304,18.7619047619048,18.7619047619048,17.021164021164,2.3827160493827204,18.7619047619048,984,1980681,OphioH327chr_2,979178,980161,7917110,7918093,Pre-mRNA-splicing factor cwc-21,0.0013550135501354979,0.0024214593997791876,0.0023712737127371242,0.01906697638404959,0.01906697638404959,0.017297930915817075,0.01906697638404959,0.0024214593997791876,0.0014051992371775612,0.0013048278630934346,0.003437719562380814,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980682,0.0,6.703703703703701,6.703703703703701,36.5238095238095,36.5238095238095,37.4497354497354,6.703703703703701,36.5238095238095,3567,1980682,OphioH327chr_2,980795,984496,7918727,7922428,Cell division control protein 25,0.0,0.0018793674526783573,0.0018793674526783573,0.010239363477378608,0.010239363477378608,0.010498944617251304,0.010239363477378608,0.0018793674526783573,0.0,0.0,0.0037587349053567146,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980683,0.0,0.037037037037037,0.037037037037037,0.9523809523809521,0.9523809523809521,0.989417989417989,0.037037037037037,0.9523809523809521,117,1980683,OphioH327chr_2,991588,991778,7929520,7929710,Putative uncharacterized protein,0.0,0.00031655587211142734,0.00031655587211142734,0.008140008140008138,0.008140008140008138,0.008456564012119564,0.008140008140008138,0.00031655587211142734,0.0,0.0,0.0006331117442228547,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980684,0.653846153846154,15.604938271604901,16.1866096866097,38.9047619047619,39.532967032967,34.682539682539705,15.604938271604901,38.9047619047619,2397,1980684,OphioH327chr_2,999296,1001757,7937228,7939689,C2H2 finger domain containing protein,0.0002727768685215494,0.006510195357365416,0.006752861779979015,0.016230605717464288,0.016492685453886942,0.01446914463184802,0.016230605717464288,0.006510195357365416,3.011044590795018e-05,0.000515443291135149,0.012990280268822882,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980685,0.0,8.7037037037037,8.7037037037037,30.0,30.0,29.0740740740741,8.7037037037037,30.0,1095,1980685,OphioH327chr_2,1004191,1005334,7942123,7943266,Beta-glucanase,0.0,0.007948587857263654,0.007948587857263654,0.0273972602739726,0.0273972602739726,0.02655166582107224,0.0273972602739726,0.007948587857263654,0.0,0.0,0.01589717571452731,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980686,0.0,7.8148148148148096,7.8148148148148096,37.6666666666667,37.6666666666667,41.0970017636684,7.8148148148148096,37.6666666666667,2022,1980686,OphioH327chr_2,1009683,1011704,7947615,7949636,Glucanase b,0.0,0.0038648935780488673,0.0038648935780488673,0.01862842070557206,0.01862842070557206,0.020324926688263304,0.01862842070557206,0.0038648935780488673,0.0,0.0,0.007729787156097735,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980687,0.653846153846154,12.839506172839501,12.257834757834802,74.4285714285714,73.80036630036629,78.5026455026455,12.839506172839501,74.4285714285714,3474,1980687,OphioH327chr_2,1012225,1015698,7950157,7953630,Zonadhesin,0.0001882113281077012,0.0036958854844097583,0.0035284498439363274,0.021424459248293438,0.02124362875658212,0.022597192142385005,0.021424459248293438,0.0036958854844097583,0.0003556469685811322,2.077568763427049e-05,0.007036124000238384,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980688,0.653846153846154,0.654320987654321,0.0726495726495727,50.0952380952381,50.723443223443205,50.72486772486771,0.654320987654321,50.0952380952381,1965,1980688,OphioH327chr_2,1016367,1018392,7954299,7956324,Autophagy related lipase,0.00033274613427285187,0.0003329877799767537,3.697179269698356e-05,0.025493759844904887,0.025813457111167025,0.02581418204827873,0.025493759844904887,0.0003329877799767537,0.000628762121552622,3.673014699308178e-05,3.721343840088539e-05,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980689,0.0,17.6296296296296,17.6296296296296,35.9523809523809,35.9523809523809,42.3968253968254,17.6296296296296,35.9523809523809,2301,1980689,OphioH327chr_2,1020240,1022593,7958172,7960525,Vacuolar protein sorting-associated protein 9b (Vacuolar protein-targeting protein 9b),0.0,0.007661725175849458,0.007661725175849458,0.01562467664162577,0.01562467664162577,0.01842539130674724,0.01562467664162577,0.007661725175849458,0.0,0.0,0.015323450351698915,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980690,0.0,1.9259259259259298,1.9259259259259298,31.285714285714302,31.285714285714302,33.2116402116402,1.9259259259259298,31.285714285714302,2916,1980690,OphioH327chr_2,1023235,1026213,7961167,7964145,Alpha-actinin-like protein 1,0.0,0.0006604684245287826,0.0006604684245287826,0.010728982951205179,0.010728982951205179,0.011389451375733951,0.010728982951205179,0.0006604684245287826,0.0,0.0,0.0013209368490575651,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980691,0.0,0.962962962962963,0.962962962962963,39.9523809523809,39.9523809523809,38.989417989418,0.962962962962963,39.9523809523809,1350,1980691,OphioH327chr_2,1028304,1029718,7966236,7967650,Putative uncharacterized protein,0.0,0.0007133058984910837,0.0007133058984910837,0.02959435626102289,0.02959435626102289,0.028881050362531854,0.02959435626102289,0.0007133058984910837,0.0,0.0,0.0014266117969821675,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980692,0.641025641025641,0.419753086419753,0.9658119658119659,53.80952380952379,54.399267399267394,53.587301587301596,0.419753086419753,53.80952380952379,1980,1980692,OphioH327chr_2,1030723,1032951,7968655,7970883,Transcriptional regulatory protein moc3 (Multicopy suppressor of overexpressed cyr1 protein 3),0.00032375032375032373,0.00021199650829280454,0.0004877838211171545,0.027176527176527167,0.027474377474377473,0.027064293730960403,0.027176527176527167,0.00021199650829280454,4.796301092597382e-05,0.0005995376365746738,0.0003760300056596353,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980693,11.5384615384615,12.1975308641975,20.8034188034188,33.1269841269841,36.384615384615394,30.1604938271605,12.1975308641975,33.1269841269841,1701,1980693,OphioH327chr_2,1039646,1041400,7977578,7979332,Actin interacting protein 2,0.006783340116673427,0.007170800037741035,0.012230110995543093,0.019475005365657907,0.02139013250124362,0.017731036935426513,0.019475005365657907,0.007170800037741035,0.0017240291588713676,0.011842651074475487,0.012617570916610702,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980694,1.3076923076923102,2.2592592592592595,1.002849002849,8.23809523809524,8.23809523809524,7.31216931216931,2.2592592592592595,8.23809523809524,666,1980694,OphioH327chr_2,1042653,1043367,7980585,7981299,Proteasome component PRE6 ,0.0019635019635019673,0.0033922811700589483,0.001505779283557057,0.012369512369512373,0.012369512369512373,0.01097923320145542,0.012369512369512373,0.0033922811700589483,0.0038500038500038584,7.700007700007627e-05,0.0029345584901140378,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1980695,1.96153846153846,1.97530864197531,0.183760683760684,6.33333333333333,6.96153846153846,6.925925925925929,1.97530864197531,6.33333333333333,375,1980695,OphioH327chr_2,1043740,1044282,7981672,7982214,Zinc finger protein,0.005230769230769226,0.00526748971193416,0.0004900284900284906,0.01688888888888888,0.01856410256410256,0.018469135802469144,0.01688888888888888,0.00526748971193416,0.010008230452674897,0.00045330800886355695,0.0005267489711934248,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
